RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.31,0.15,0:04.47,0,104851,0,0
90,4.34,0.52,0:04.87,13507,114316,137730,82337
80,4.51,1.25,0:05.77,51618,116660,390801,278152
70,4.43,1.66,0:06.10,69372,116995,396035,378015
60,4.43,1.81,0:06.25,75730,120116,414240,406363
50,4.63,2.06,0:06.72,82801,148257,527561,499077
40,4.93,4.65,0:09.97,125231,490423,1296254,1330759
30,5.26,10.70,0:17.97,216157,1070380,3157364,3430444
20,5.38,11.46,0:18.99,227244,1100663,3313814,3733883
10,5.64,25.20,0:36.18,481711,2149729,6229149,7651424
5,5.74,23.81,0:35.29,461772,2203969,5934033,7728793
