RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
100,0,104742,76021.06,5573.416,,,,,,,,,,,104742,3566.320,77.970
100,1,1232,1600.860,1.607,,,,,,,,,,,1232,41.350,0.000
100,2,1178,1591.822,1.779,,,,,,,,,,,1178,42.869,0.000
100,3,1180,1725.874,4.346,,,,,,,,,,,1180,42.784,0.000
100,4,823,1058.857,1.468,,,,,,,,,,,823,28.937,0.000
90,0,145567,264354.0,66760.87,22749,157735.6,616.870,1,6675.353,0.000,,38287,1960.285,446.926,145567,4423.561,19.416
90,1,1781,2426.231,1.827,,,,,,,,,,,1781,61.548,0.000
90,2,1544,1935.915,1.804,1,14.260,0.000,,,,,10,0.400,0.000,1544,52.711,0.000
90,3,1700,2305.297,2.338,,,,,,,,,,,1700,59.339,0.000
90,4,1466,2005.993,2.963,,,,,,,,,,,1466,68.430,0.153
80,0,176454,478691.8,212688.9,50762,350374.2,1728.978,3,24483.83,2518991,,69089,2865.481,1573.127,176454,5445.112,54.661
80,1,1908,2651.994,2.709,,,,,,,,,,,1908,83.142,0.139
80,2,790,957.225,2.098,2,14.888,4.061,,,,,10,0.392,0.000,790,26.745,0.000
80,3,1154,1591.070,3.929,4,30.124,6.840,,,,,7,0.218,0.000,1154,41.221,0.000
80,4,1589,2152.238,1.520,,,,,,,,,,,1589,75.586,0.171
70,0,187430,584560.8,381248.9,64720,447281.1,30329.65,5,36797.80,2666049,,76867,3436.828,145.307,187430,5965.248,328.139
70,1,1775,2308.266,1.561,,,,,,,,,,,1775,68.593,0.030
70,2,1448,2145.409,2.958,6,39.130,0.795,,,,,9,0.362,0.000,1448,54.589,0.003
70,3,1769,2466.600,3.056,23,161.818,12.333,,,,,24,0.846,0.000,1769,59.641,0.000
70,4,1333,1867.944,2.233,,,,,,,,,,,1333,52.996,0.000
60,0,235016,668583.9,200945.4,73022,501211.2,10411.30,5,26926.04,3332487,,100431,4167.761,964.084,235016,7403.726,98.795
60,1,1522,2033.560,2.946,,,,,,,,,,,1522,68.607,0.179
60,2,1692,2438.220,4.665,1,8.290,0.000,,,,,12,6.086,2.569,1692,76.663,0.137
60,3,1330,1860.879,2.704,8,56.413,1.829,,,,,24,0.795,0.000,1330,49.325,0.000
60,4,931,1240.325,2.159,1,12.316,0.000,,,,,8,0.311,0.000,931,34.590,0.000
50,0,316590,751082.1,744722.6,75625,525774.5,13410.78,3,13475.30,2179334,,142685,10954.48,18157.38,316590,10075.34,602.546
50,1,1158,1584.132,3.210,2,17.526,5.861,,,,,5,0.158,0.000,1158,56.694,0.188
50,2,4267,5548.054,163.657,5,34.976,2.721,,,,,12,0.437,0.000,4267,195.393,2.211
50,3,1796,2614.335,3.259,,,,,,,,,,,1796,62.197,0.000
50,4,2006,2651.047,2.015,,,,,,,,,,,2006,69.117,0.000
40,0,841914,1498361,2444510,128858,911804.4,25481.89,4,21569.20,285209.5,,434604,68787.39,647334.2,841914,26091.05,2076.099
40,1,2796,3866.315,5.464,,,,,,,,,,,2796,97.673,0.000
40,2,2130,3327.296,73.407,6,47.948,9.897,,,,,34,5.649,0.567,2130,84.281,0.153
40,3,1903,2543.069,1.584,,,,,,,,,,,1903,67.551,0.000
40,4,1506,1900.318,1.122,,,,,,,,,,,1506,54.641,0.000
30,0,1308867,2592176,7649546,222814,1580880,965844.9,5,21888.42,1016230,,730051,168943.1,193514.0,1308867,42895.95,9923.803
30,1,3447,5209.136,8.128,,,,,,,,,,,3447,121.491,0.000
30,2,2396,4042.311,19.143,4,33.182,11.129,,,,,23,7.163,1.709,2396,100.000,0.072
30,3,3462,4676.398,7.508,4,30.681,3.616,,,,,14,0.530,0.000,3462,154.636,0.486
30,4,2322,3178.936,11.371,,,,,,,,,,,2322,98.480,0.479
20,0,1346758,2676775,4626550,229844,1640749,84695.37,4,19402.05,917652.8,,754748,171591.5,284726.2,1346758,43275.41,5628.720
20,1,287,427.725,4.658,,,,,,,,,,,287,11.308,0.000
20,2,2083,3554.665,460.036,3,22.754,4.569,,,,,24,13.125,6.133,2083,91.975,11.788
20,3,2533,3456.381,4.794,,,,,,,,,,,2533,91.347,0.000
20,4,3087,4098.743,19.120,,,,,,,,,,,3087,109.480,0.001
10,0,2639408,5368972,25548738,446932,3183744,798431.9,5,27837.30,164366.7,,1625316,528581.5,5725760,2639408,86952.76,308679.3
10,1,2473,3204.281,6.170,,,,,,,,,,,2473,93.648,0.001
10,2,826,1896.617,11.183,3,26.032,14.342,,,,,16,0.569,0.000,826,41.866,0.025
10,3,204,248.052,0.442,,,,,,,,,,,204,7.797,0.000
10,4,5096,7748.346,382.071,,,,,,,,,,,5096,190.973,0.947
5,0,2665694,5685273,1157462,460176,3286316,646543.4,6,24927.93,135133.2,,1669980,663079.6,3128045,2665694,84915.02,43303.58
5,1,1024,1339.247,1.398,,,,,,,,,,,1024,37.674,0.000
5,2,359,738.918,8.468,1,7.771,0.000,,,,,10,0.373,0.000,359,19.657,0.027
5,3,5469,7077.626,14.867,,,,,,,,,,,5469,192.249,0.001
5,4,4764,6230.631,35.470,,,,,,,,,,,4764,203.050,1.843
