RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105013,0
90,146063,22762
80,176860,50779
70,187882,64764
60,235535,73035
50,318194,75641
40,854808,128870
30,1358143,222826
20,1395806,229857
10,2780578,446940
5,2826568,460191
