RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,99089,62539.16,9011.932,,,,,,,,,,
100,1,872,735.133,0.239,,,,,,,,,,
100,2,915,816.721,0.449,,,,,,,,,,
100,3,338,361.350,1.635,,,,,,,,,,
100,4,1264,1486.704,2.609,,,,,,,,,,
90,0,115190,220797.0,183240.8,12002,144183.4,3187.326,2,93647.55,688117780,,15964,636.112,10.280
90,1,18584,201101.0,14991.05,15223,185550.6,3562.745,,,,,17735,735.319,87.049
90,2,15855,190840.1,7584.578,14681,176575.0,16099.69,1,63414.16,0.000,,15045,680.615,18.700
90,3,334,445.705,1.870,,,,,,,,,,
90,4,1809,2356.075,2.677,,,,,,,,,,
80,0,118377,243473.1,104960.5,14389,163741.1,12166.22,3,91279.76,10840377,,19385,1112.019,65.897
80,1,25345,229901.2,18899.11,18019,209609.9,7134.574,,,,,22664,1086.564,55.469
80,2,19328,214188.6,6210.147,16525,197193.8,6397.053,,,,,18419,779.346,13.251
80,3,1199,1295.078,1.031,,,,,,,,,,
80,4,1777,2146.018,1.241,,,,,,,,,,
70,0,119664,257107.1,58708.62,17694,174107.7,2283.864,5,151738.7,8446204,,20530,804.291,28.685
70,1,27206,225837.4,23183.50,20660,203250.9,8405.978,,,,,25176,1187.891,49.238
70,2,32350,225814.5,17180.17,20481,201218.5,4596.619,,,,,26030,961.558,2.415
70,3,102,157.017,1.598,,,,,,,,,,
70,4,1588,2048.745,1.466,,,,,,,,,,
60,0,120221,271310.0,621782.8,20199,187160.3,2277.538,6,138867.9,73607931,,20863,872.994,31.226
60,1,25291,232829.7,5624.143,22356,210716.1,8110.040,,,,,24315,927.883,6.662
60,2,27892,224077.7,55506.95,21388,201183.9,5759.462,,,,,24755,945.133,6.075
60,3,1576,1757.288,7.019,,,,,,,,,,
60,4,1178,1708.470,2.373,7,69.689,34.369,,,,,27,21.043,4.874
50,0,134777,301999.8,265845.0,21255,207342.7,18351.41,6,123749.0,36764034,,28219,1639.455,127.163
50,1,53196,287413.0,29954.73,26284,248728.0,4868.145,,,,,38708,2417.804,104.313
50,2,59256,289062.6,60853.37,25285,245880.9,5152.434,,,,,41716,3203.022,969.743
50,3,1848,2013.984,7.326,,,,,,,,,,
50,4,1533,1968.471,1.222,,,,,,,,,,
40,0,448691,1218270,9426388,50359,820733.7,125171.4,6,178782.7,338511942,,212154,96712.15,93889.06
40,1,332345,1209472,1803910,53895,896414.1,233207.9,1,63768.60,0.000,,199401,89506.92,80598.58
40,2,351180,1196430,4657204,55251,866297.8,88793.88,2,88743.67,821644088,,210530,96196.65,63985.17
40,3,2893,3128.850,13.003,2,37.367,32.024,,,,,8,0.370,0.000
40,4,1839,2614.790,2.255,1,10.547,0.000,,,,,12,0.505,0.000
30,0,515158,2071483,13027094,83944,1394123,252650.8,5,97042.20,8826895,,285263,295688.7,414642.8
30,1,417505,1932855,3967462,76604,1325847,498653.4,,,,,277143,294449.7,817634.0
30,2,397977,2200411,3162060,90322,1556004,445724.0,,,,,272439,349775.9,765197.9
30,3,1738,2417.226,1.134,,,,,,,,,,
30,4,1248,1616.971,2.126,,,,,,,,,,
20,0,542757,2447707,829747.8,104100,1680910,2150560,6,92311.96,10749415,,309032,362212.6,732815.6
20,1,418118,2266501,3337975,91688,1576756,612735.0,,,,,283402,372406.5,2463427
20,2,415769,1857318,3011579,71854,1273521,1358170,,,,,273683,265347.5,333502.2
20,3,2218,3262.359,15.227,,,,,,,,,,
20,4,2920,3853.683,4.372,,,,,,,,,,
10,0,545699,2590726,676032.7,108516,1727520,394474.5,5,94964.78,373138.6,,314886,441023.9,557931.6
10,1,418587,2345993,10150914,88656,1570466,105794280,,,,,286088,445479.3,1569574
10,2,419318,2351638,3679580,88687,1571483,675174.1,,,,,286227,448944.2,543056.1
10,3,2735,3900.746,4.141,,,,,,,,,,
10,4,3129,3949.785,11.977,3,31.389,3.219,,,,,8,0.307,0.000
5,0,562611,2725390,43690777,118395,1759277,487656.4,7,101099.1,661107.3,,333284,531456.8,1772407
5,1,435135,2519845,5896497,93448,1602041,1122438,,,,,306092,557116.9,1541187
5,2,438988,2531439,4700519,94067,1613723,995514.5,,,,,308173,552504.5,567500.9
5,3,1369,1978.584,2.812,,,,,,,,,,
5,4,907,1151.681,0.884,,,,,,,,,,
