RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,612320,824817.9,240794.9,309,2240.483,10.415,,,,39321.35
100,1,7909,12811.67,68.109,16,115.665,39.267,,,,
100,2,7505,12151.24,256.358,,,,,,,
100,3,8272,12515.37,44.264,,,,,,,
100,4,6864,10601.95,23.561,,,,,,,
90,0,786889,1203133,12059800,38,275.274,16.597,9,178163.8,82386693,314324.4
90,1,9199,14629.61,77.561,16,140.503,52.114,,,,
90,2,9012,13654.96,53.529,29,201.223,17.526,,,,
90,3,7279,11340.64,81.081,3,47.895,279.134,,,,
90,4,9983,14675.59,269.860,,,,,,,
80,0,787011,1238165,3240804,39,315.955,47.112,9,129211.6,47340165,330119.8
80,1,8996,13682.24,48.838,16,102.357,1.639,,,,
80,2,9546,15036.52,246.949,29,194.426,6.667,,,,
80,3,9826,15559.47,99.559,8,77.262,67.906,,,,
80,4,8828,13563.03,248.714,,,,,,,
70,0,786937,1246053,3613380,44,332.705,28.795,7,104047.0,29808630,328185.3
70,1,9546,16459.16,247.921,16,124.646,50.670,,,,
70,2,9307,15715.29,247.252,29,167.806,1.063,,,,
70,3,9047,15016.44,675.262,,,,,,,
70,4,8663,14145.42,61.771,,,,,,,
60,0,995192,1530484,501994.5,72,471.945,19.548,8,279276.6,1120107707,479097.5
60,1,10071,16454.21,71.731,,,,,,,
60,2,9372,15925.23,83.983,16,117.403,39.818,,,,
60,3,10360,16808.20,53.322,28,182.432,11.050,,,,
60,4,9832,15930.87,82.242,2,39.788,370.192,,,,
50,0,1048899,1619228,2224114,84,685.492,44.509,14,291527.4,159522223,523121.6
50,1,9899,16331.68,51.804,16,102.183,1.723,,,,
50,2,10842,17370.66,127.420,,,,,,,
50,3,10426,17604.12,158.898,,,,,,,
50,4,12663,20904.87,183.865,,,,,,,
40,0,1048842,1645027,1619588,52,398.168,50.346,9,207223.0,40364451,522368.9
40,1,8997,14906.72,43.695,16,119.018,39.273,,,,
40,2,10806,17285.22,283.450,,,,,,,
40,3,9680,15640.36,59.240,,,,,,,
40,4,9260,15482.55,43.588,,,,,,,
30,0,1048991,1679024,2914081,52,359.615,9.945,4,59291.44,49002503,533951.8
30,1,10062,15969.60,94.322,16,99.869,1.874,,,,
30,2,9181,13975.87,58.350,,,,,,,
30,3,8587,13461.12,237.101,,,,,,,
30,4,10444,16647.17,158.169,,,,,,,
20,0,1048867,1695285,1298452,52,386.105,38.222,3,22405.22,19015716,529296.3
20,1,9000,14794.40,50.343,8,70.237,15.270,,,,
20,2,9494,14926.64,50.540,,,,,,,
20,3,9486,14092.95,51.432,,,,,,,
20,4,9615,14920.42,97.175,,,,,,,
10,0,1048868,1705392,2890355,52,358.284,31.032,1,10154.96,0.000,524734.8
10,1,10595,17089.57,503.679,16,131.614,51.052,,,,
10,2,10314,17026.38,70.405,8,85.496,74.063,,,,
10,3,10400,16584.77,286.294,,,,,,,
10,4,10681,17181.31,96.242,30,182.397,0.999,,,,
5,0,1048907,1697594,1992057,52,402.790,52.625,1,3215.748,0.000,515826.4
5,1,7987,13077.76,39.782,,,,,,,
5,2,8330,13966.91,214.596,,,,,,,
5,3,9500,14927.68,4005.966,,,,,,,
5,4,9197,14757.47,59.058,,,,,,,
