RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,786933,224284
90,790416,70
80,806792,55
70,804860,67
60,1062465,1432
50,1121868,261
40,1131626,99
30,1129057,74
20,1134288,74
10,1132025,73
5,1130630,62
