RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100887,0
90,103480,974
80,110501,3936
70,111405,4898
60,116412,6507
50,180094,34591
40,566941,16525
30,680502,4686
20,665376,92
10,671893,1554
5,839321,82698
