RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,678587,795613.5,85926.55,96,992.979,87.702,,,,
100,1,15102,25511.53,1125.697,2,16.955,10.219,,,,
100,2,16583,27414.00,4942.533,,,,,,,
100,3,15907,26015.50,142.042,,,,,,,
100,4,16210,27064.74,680.718,,,,,,,
90,0,689637,822748.4,100776.1,1973,15233.77,19.791,1,26510.36,0.000,
90,1,15815,26002.24,543.047,5,36.074,3.338,,,,
90,2,16375,27274.56,256.319,,,,,,,
90,3,14371,24207.50,1109.894,,,,,,,
90,4,16517,27842.24,215.666,,,,,,,
80,0,691949,836878.7,184176.8,2070,17717.86,36.586,4,161449.4,272680686,
80,1,15457,25213.09,198.017,7,67.033,100.528,,,,
80,2,16474,26806.65,699.357,,,,,,,
80,3,16240,25452.84,306.583,,,,,,,
80,4,17376,28430.27,491.557,,,,,,,
70,0,715183,910996.9,402562.8,8880,74630.41,2457.766,10,313314.9,94152133,
70,1,16131,26175.92,256.104,,,,,,,
70,2,15658,25366.51,1694.392,,,,,,,
70,3,16008,24883.24,200.814,10,104.433,76.443,,,,
70,4,15701,25654.53,309.081,,,,,,,
60,0,771028,1222747,730077.6,44205,327395.2,13322.57,17,493179.0,762317550,
60,1,16794,26115.78,258.470,,,,,,,
60,2,14944,22923.40,127.601,,,,,,,
60,3,17728,27637.71,895.088,,,,,,,
60,4,16069,23783.59,1085.581,,,,,,,
50,0,909304,1697756,71961172,85800,678644.7,62146.37,25,718539.1,489784725,
50,1,20637,33537.82,1555.198,,,,,,,
50,2,19888,31238.34,2900.371,,,,,,,
50,3,18376,28252.14,318.877,,,,,,,
50,4,19856,31738.05,328.273,,,,,,,
40,0,1036794,2176977,23207837,126429,1071637,278743.6,39,1064630,608444611,
40,1,19931,32008.86,446.340,2,22.444,63.822,,,,
40,2,20272,31158.20,360.512,,,,,,,
40,3,20472,30536.27,438.905,,,,,,,
40,4,19155,29537.82,502.894,,,,,,,
30,0,1167548,2722738,248668.0,201886,1508940,431951.1,45,932923.0,365190348,
30,1,20721,33502.08,234.046,,,,,,,
30,2,22738,36548.98,669.560,,,,,,,
30,3,19495,30328.85,365.178,,,,,,,
30,4,22827,36454.97,814.664,,,,,,,
20,0,1258618,3076123,3883219,247890,1796607,1450448,65,1067488,198872571,
20,1,19020,28728.16,928.418,,,,,,,
20,2,20869,31320.88,614.664,,,,,,,
20,3,20261,28414.62,361.599,,,,,,,
20,4,22252,33400.10,993.419,,,,,,,
10,0,1377729,3697173,12783180,324401,2273569,6252959,81,1008942,109071329,
10,1,18682,27951.66,721.221,,,,,,,
10,2,23029,34327.10,668.704,,,,,,,
10,3,22209,32528.00,343.797,,,,,,,
10,4,21810,32835.10,366.451,,,,,,,
5,0,1449502,4002245,4566995,351042,2532413,1091116,86,984396.2,42164376,
5,1,25901,40855.37,1803.955,1,36.733,0.000,,,,
5,2,24877,40850.85,3759.990,,,,,,,
5,3,25737,39684.80,1340.961,,,,,,,
5,4,25463,40224.65,334.065,,,,,,,
