RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105017,0
90,127005,14069
80,168638,51539
70,180990,66856
60,194571,75934
50,251537,89061
40,772778,126473
30,1485576,221544
20,1544007,233497
10,3035660,461521
5,3106787,453859
