RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
100,0,100792,82872.40,2109.102,,,,,,,6144.206,,,,100792,14443.32,362.724
100,1,927,1135.993,1.060,,,,,,,,,,,927,32.946,0.000
100,2,1017,1172.891,0.292,,,,,,,,,,,1017,34.137,0.000
100,3,744,1053.606,8.626,,,,,,,,,,,744,26.701,0.000
100,4,682,738.639,2.432,,,,,,,,,,,682,24.192,0.000
90,0,153624,179005.4,90348.83,2322,15488.00,10.460,2,17341.01,4126645,36730.43,52971,1684.958,3.252,153624,50036.27,82475.63
90,1,1595,2244.774,3.082,,,,,,,,,,,1595,59.227,0.000
90,2,680,829.509,1.234,,,,,,,,,,,680,23.217,0.000
90,3,533,694.240,1.257,,,,,,,,,,,533,19.348,0.000
90,4,3521,4490.203,25.557,8,55.092,2.377,,,,,8,0.305,0.000,3521,156.941,0.266
80,0,161459,189409.8,154798.7,1146,7877.996,1.542,4,31927.20,900794.6,43638.80,60880,1952.860,9.217,161459,57954.37,139714.8
80,1,3503,4134.704,19.482,,,,,,,,,,,3503,179.209,0.527
80,2,1584,2126.454,1.856,,,,,,,,,,,1584,70.081,0.137
80,3,1755,2351.642,2.161,,,,,,,,,,,1755,62.943,0.000
80,4,1769,2340.004,1.354,,,,,,,,,,,1769,78.665,0.134
70,0,166008,202818.1,229648.2,1543,10525.04,3.128,5,37406.57,3369306,48094.64,65288,2083.613,49.842,166008,62811.46,215067.1
70,1,1281,1791.918,2.892,,,,,,,,,,,1281,79.991,0.364
70,2,697,924.336,2.036,,,,,,,,,,,697,24.624,0.000
70,3,415,572.181,2.608,,,,,,,,,,,415,15.021,0.000
70,4,527,791.217,5.902,,,,,,,,,,,527,19.237,0.000
60,0,169070,213995.4,363864.0,815,5747.667,4.427,5,24305.47,1622479,54744.67,68546,2141.799,11.690,169070,70253.63,339595.7
60,1,1080,1467.524,2.107,,,,,,,,,,,1080,42.387,0.000
60,2,361,861.688,9.521,16,101.955,2.458,,,,,16,0.482,0.000,361,16.041,0.007
60,3,732,960.831,1.736,,,,,,,,,,,732,41.671,0.329
60,4,3519,4140.897,20.892,,,,,,,,,,,3519,271.839,2.429
50,0,210563,257929.1,194564.8,2067,14022.70,2.857,3,17236.49,733943.9,60461.07,90036,2783.374,42.640,210563,79278.53,175513.1
50,1,1462,2151.482,2.934,,,,,,,,,,,1462,56.917,0.000
50,2,1380,2280.175,4.984,,,,,,,,,,,1380,53.538,0.004
50,3,1387,1947.061,2.508,,,,,,,,,,,1387,48.677,0.000
50,4,1194,1662.780,2.741,8,66.663,16.710,,,,,8,0.282,0.000,1194,44.330,0.001
40,0,1226341,1620433,1912418,65132,422627.7,6742.813,5,25988.78,594686.4,320730.0,633550,21624.15,8710.354,1226341,434038.4,7186130
40,1,5408,6382.266,54.380,,,,,,,,,,,5408,242.020,0.505
40,2,2858,5600.844,17.015,,,,,,,,,,,2858,116.556,0.016
40,3,2197,3030.616,19.519,,,,,,,,,,,2197,92.733,0.908
40,4,2995,4035.951,52.562,,,,,,,,,,,2995,105.738,0.004
30,0,1382727,1672544,5347982,424,3417.427,15.870,5,26565.75,1777256,567011.2,725056,25294.27,3540.651,1382727,699630.1,4255551
30,1,2066,2782.116,2.152,,,,,,,,,,,2066,89.230,0.117
30,2,1135,2253.365,10.942,,,,,,,,,,,1135,63.998,0.077
30,3,1350,1759.825,1.445,,,,,,,,,,,1350,47.734,0.000
30,4,784,1020.037,3.356,,,,,,,,,,,784,28.357,0.000
20,0,1383406,1692368,3560697,67,466.881,4.478,4,20992.71,17141.81,574874.0,725251,24975.41,6741.704,1383406,709237.0,2876995
20,1,1941,2861.061,1.596,,,,,,,,,,,1941,71.281,0.000
20,2,2108,4950.577,363.376,,,,,,,,,,,2108,118.994,4.254
20,3,1877,2489.432,1.709,,,,,,,,,,,1877,68.314,0.000
20,4,1450,2060.035,2.504,16,103.327,2.696,,,,,16,0.510,0.000,1450,52.554,0.000
10,0,1486972,2074777,907458.8,44981,297500.6,55458.27,6,32228.16,305101.7,579516.5,798814,27759.53,10503.13,1486972,723101.2,18311603
10,1,2347,3359.876,9.885,,,,,,,,,,,2347,84.097,0.000
10,2,2013,4748.011,14.107,,,,,,,,,,,2013,93.922,0.016
10,3,3367,4530.269,7.628,,,,,,,,,,,3367,135.894,0.281
10,4,2282,3033.730,10.868,,,,,,,,,,,2282,81.838,0.001
5,0,1912249,2739252,2565295,59988,394468.1,7051.522,7,27248.14,190591.3,812235.5,1187334,40438.82,30676.05,1912249,995440.5,6901168
5,1,669,1070.216,3.556,,,,,,,,,,,669,28.149,0.000
5,2,558,927.785,4.009,,,,,,,,,,,558,22.376,0.001
5,3,3601,5255.034,362.569,,,,,,,,,,,3601,146.292,9.894
5,4,3810,5076.571,14.412,,,,,,,,,,,3810,134.408,0.001
