RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.26,1.46,0:04.21,32343,754222,283537,254367
90,2.32,1.46,0:04.26,32402,754163,344326,255778
80,2.41,1.48,0:04.33,32771,753794,411762,283459
70,2.35,1.59,0:04.39,32777,753795,463993,284242
60,2.50,2.16,0:05.12,59943,940300,564570,503539
50,2.54,2.70,0:05.56,95149,953579,565332,548119
40,2.57,2.23,0:05.12,68415,980312,565528,559549
30,2.51,2.73,0:05.42,119050,929678,565586,563142
20,2.55,2.38,0:05.14,78784,969944,565589,563129
10,2.65,2.42,0:05.24,89648,959080,565589,563110
5,2.60,4.49,0:07.10,524301,524427,565585,563106
