RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786690,1694900,1813700,32348,463208.1,49123.49,,,,,367156,688166.1,4189728
100,1,1542,1962.696,2.021,,,,,,,,,,
100,2,140,367.256,5.483,,,,,,,,,,
100,3,831,1314.238,3.625,,,,,,,,,,
100,4,975,1310.071,3.495,,,,,,,,,,
90,0,786609,1697214,887471.6,32402,465163.5,70520.94,,,,,367003,690300.5,8432695
90,1,1125,1391.768,1.910,,,,,,,,,,
90,2,678,993.863,2.096,,,,,,,,,,
90,3,2244,3189.983,13.656,,,,,,,,,,
90,4,1516,1894.228,1.607,,,,,,,,,,
80,0,786713,1705646,32904.81,32771,478125.7,723217.4,,,,,374951,661288.1,6533709
80,1,4025,4602.533,87.166,,,,,,,,,,
80,2,617,938.897,2.740,,,,,,,,,,
80,3,2771,4008.612,5.056,,,,,,,,,,
80,4,1397,1771.922,1.428,,,,,,,,,,
70,0,786497,1735917,229980.7,32777,471838.8,227636.7,,,,,377995,688263.7,1413834
70,1,814,923.520,2.693,,,,,,,,,,
70,2,166,417.218,4.708,,,,,,,,,,
70,3,2504,3691.466,6.189,2,42.690,1.414,,,,,8,0.383,0.000
70,4,1487,1733.038,1.417,,,,,,,,,,
60,0,1000168,2319463,1481755,59943,965115.2,132206.7,,,,,563746,646240.1,3956611
60,1,1753,2323.427,2.098,,,,,,,,,,
60,2,655,977.685,1.877,,,,,,,,,,
60,3,2646,3815.504,6.009,,,,,,,,,,
60,4,1804,2241.085,1.903,,,,,,,,,,
50,0,1048725,2732272,5722133,95149,1523402,405295.9,,,,,605981,491776.0,4316790
50,1,2580,3228.628,4.863,,,,,,,,,,
50,2,427,818.564,6.924,,,,,,,,,,
50,3,2958,4182.548,115.020,,,,,,,,,,
50,4,2316,3029.451,14.933,,,,,,,,,,
40,0,1048652,2264681,4442051,68415,1052738,118249.0,,,,,609142,489137.3,2893026
40,1,4764,5261.632,140.797,,,,,,,,,,
40,2,848,1339.814,3.168,,,,,,,,,,
40,3,3150,4483.390,11.061,1,9.051,0.000,,,,,6,0.288,0.002
40,4,2045,2569.943,2.139,,,,,,,,,,
30,0,1048723,2535017,6314628,119050,1482060,351880.9,,,,,598788,325619.3,901600.6
30,1,1485,1831.764,1.685,,,,,,,,,,
30,2,299,680.027,4.637,,,,,,,,,,
30,3,1289,1978.488,3.487,,,,,,,,,,
30,4,56,97.911,0.560,,,,,,,,,,
20,0,1048937,2209081,32865462,78784,1079727,836009.6,,,,,613709,393698.9,708048.1
20,1,2065,2628.322,2.175,,,,,,,,,,
20,2,415,697.752,2.333,,,,,,,,,,
20,3,2242,3408.940,143.936,,,,,,,,,,
20,4,1026,1470.536,3.732,,,,,,,,,,
10,0,1048846,2265258,2980250,89648,1191253,882249.5,,,,,608878,339127.4,525147.0
10,1,2386,3189.735,5.445,,,,,,,,,,
10,2,771,1303.804,4.916,,,,,,,,,,
10,3,3753,5336.718,22.266,,,,,,,,,,
10,4,2156,2785.347,34.265,,,,,,,,,,
5,0,1048724,4147560,131246451,524301,3468958,7001255,,,,,524313,18957.86,920.142
5,1,1685,1971.100,1.569,,,,,,,,,,
5,2,612,1076.441,3.460,,,,,,,,,,
5,3,1465,1979.565,2.352,,,,,,,,,,
5,4,912,1289.510,3.746,,,,,,,,,,
