RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,1048781,3134216,2207007,108720,2400417,7297831,,,,64539.83,524307,17196.18,796.028
100,1,424,865.240,12.558,26,371.778,5.389,,,,,26,0.787,0.000
100,2,255,509.818,1.527,,,,,,,,,,
100,3,2816,3698.358,4.279,,,,,,,,,,
100,4,2744,3093.192,2.454,,,,,,,,,,
90,0,1048946,1890070,3302137,407,6310.727,34.517,36,874791.9,40488078,387461.6,741660,675847.3,695228.2
90,1,1311,1584.240,2.508,,,,,,,,,,
90,2,663,1100.210,4.601,,,,,,,,,,
90,3,2005,2529.215,5.584,,,,,,,,,,
90,4,4227,4836.918,172.499,,,,,,,,,,
80,0,1048903,1943799,3297516,17,368.050,99.069,31,787908.6,96856600,392094.4,754893,721771.4,738579.6
80,1,1996,2579.725,3.597,8,138.013,32.599,,,,,8,0.332,0.000
80,2,622,861.812,0.439,,,,,,,,,,
80,3,2347,3243.075,10.009,,,,,,,,,,
80,4,1209,1411.884,1.550,,,,,,,,,,
70,0,1048723,1954513,3021406,14,259.038,76.809,29,618182.9,63372240,397762.0,753335,722370.7,1123388
70,1,2691,3234.534,4.291,,,,,,,,,,
70,2,489,810.821,3.225,,,,,,,,,,
70,3,1748,2434.037,3.019,8,119.143,2.694,,,,,8,0.421,0.000
70,4,1051,1346.357,2.132,,,,,,,,,,
60,0,1048877,1961045,1921049,46,759.959,36.203,27,619241.3,84020616,388887.2,755657,735250.9,2106267
60,1,4804,5022.386,89.156,,,,,,,,,,
60,2,1369,1851.111,2.034,,,,,,,,,,
60,3,3064,4025.112,22.198,,,,,,,,,,
60,4,1802,2152.213,1.376,,,,,,,,,,
50,0,1049001,1967712,4252266,15,276.973,52.972,24,932121.2,337709450,381238.3,762232,761188.2,537132.5
50,1,541,661.787,2.144,,,,,,,,,,
50,2,1394,1808.861,2.051,,,,,,,,,,
50,3,1177,1604.541,2.422,,,,,,,,,,
50,4,2309,2797.923,8.941,,,,,,,,,,
40,0,1048806,1982669,17107901,14,238.080,58.535,21,487610.9,109786533,384001.0,767756,762443.0,619257.9
40,1,1355,1672.052,1.300,,,,,,,,,,
40,2,267,540.503,1.560,,,,,,,,,,
40,3,1120,1318.328,1.190,,,,,,,,,,
40,4,420,469.515,1.588,,,,,,,,,,
30,0,1048848,1994211,2279253,14,272.012,66.262,18,379104.6,106168123,383102.6,764001,766895.3,1001462
30,1,2627,3247.053,4.773,,,,,,,,,,
30,2,806,1100.519,1.408,,,,,,,,,,
30,3,2568,3353.893,5.730,,,,,,,,,,
30,4,1505,1851.907,1.569,,,,,,,,,,
20,0,1048850,2007001,2160553,14,208.619,6.888,13,272181.3,25185013,384734.6,772725,777359.8,485782.4
20,1,2722,3392.983,4.807,,,,,,,,,,
20,2,453,778.143,4.608,,,,,,,,,,
20,3,2381,3224.065,9.408,,,,,,,,,,
20,4,1267,1645.889,3.328,8,118.684,2.555,,,,,8,0.292,0.000
10,0,1048740,2026220,1483714,15,290.788,120.892,4,82481.16,1933764,384315.5,760411,769180.3,1512834
10,1,2200,3008.214,19.326,,,,,,,,,,
10,2,942,1370.001,3.909,,,,,,,,,,
10,3,3007,4069.099,38.960,,,,,,,,,,
10,4,1369,1848.021,3.766,16,231.303,3.545,,,,,16,0.562,0.000
5,0,1048862,2009448,3610270,14,229.844,31.072,4,76528.65,9900882,382612.6,762075,771076.0,4018868
5,1,1743,2651.862,32.519,16,230.918,4.577,,,,,16,0.560,0.000
5,2,170,367.311,1.930,,,,,,,,,,
5,3,168,277.689,3.171,,,,,,,,,,
5,4,2628,3261.038,6.279,,,,,,,,,,
