RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.77,0.12,0:02.13,0,100521,0,0
90,4.04,0.36,0:02.43,290,147298,50720,44975
80,3.93,0.50,0:02.48,402,159808,64512,53011
70,3.98,0.45,0:02.51,245,165229,70697,62563
60,4.01,0.45,0:02.51,279,168339,70790,69012
50,4.17,0.59,0:02.67,5557,214286,96980,78825
40,4.76,2.05,0:03.67,4495,1231775,610058,261526
30,4.58,3.33,0:04.31,536,1351882,692870,748538
20,4.77,2.99,0:04.24,435,1382805,708759,773100
10,4.90,3.00,0:04.31,2553,1388044,712587,779450
5,5.67,3.03,0:04.72,3794,1388400,712859,781136
