RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.70,0.69,0:06.40,117,678712,1516,647
90,5.66,0.79,0:06.47,1569,687829,53802,13479
80,5.74,0.87,0:06.62,2004,690375,146437,15776
70,5.73,1.21,0:06.96,7569,706606,202335,32632
60,5.71,2.04,0:07.77,46918,732617,307330,78479
50,5.83,2.82,0:08.67,76948,814267,378541,149762
40,5.89,3.95,0:09.88,130784,892586,501262,310295
30,5.79,5.14,0:11.02,189716,981066,561000,461981
20,6.01,5.34,0:11.52,199814,1055901,670072,594645
10,6.14,5.93,0:12.34,235003,1137783,713080,756426
5,6.89,6.32,0:13.50,257520,1185915,772442,856158
