RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,99004,63721.02,4454.280,,,,,,,,,,
100,1,741,614.885,0.276,,,,,,,,,,
100,2,888,945.475,0.955,,,,,,,,,,
100,3,208,148.407,1.843,,,,,,,,,,
100,4,111,198.098,0.652,,,,,,,,,,
90,0,115710,290418.6,358596.3,12155,212821.9,3554.199,2,102628.4,1012466700,,16562,576.170,1.015
90,1,18607,288859.3,11673.27,15393,273389.3,16340.20,,,,,17635,815.019,81.240
90,2,15720,270388.3,6482.757,14699,257086.1,7057.695,1,75353.41,0.000,,14959,747.041,289.218
90,3,451,566.483,7.309,,,,,,,,,,
90,4,2052,2145.041,5.157,,,,,,,,,,
80,0,118857,337886.9,788448.3,14646,257926.4,2348.239,3,94988.95,90959839,,19851,798.338,11.205
80,1,25427,347079.1,28590.93,18394,326957.8,4704.269,,,,,22802,927.770,445.886
80,2,25851,328414.7,28215.50,17387,309189.1,9009.973,,,,,21762,1062.719,207.483
80,3,985,1308.636,1.167,,,,,,,,,,
80,4,1078,1248.746,0.667,,,,,,,,,,
70,0,119639,370286.1,217734.5,17609,287979.3,9840.309,5,156338.2,24747215,,20540,747.305,19.912
70,1,28871,361278.8,228755.9,20763,338347.1,8019.558,,,,,26054,1327.250,751.124
70,2,32811,360228.7,33465.01,20676,336031.6,6326.167,,,,,26408,951.926,24.586
70,3,1068,1475.893,1.534,,,,,,,,,,
70,4,1590,1825.573,0.683,,,,,,,,,,
60,0,119753,405950.1,146751.8,20093,321821.4,2395.951,5,127435.6,30766510,,20590,702.039,1.879
60,1,25387,381074.1,152389.7,22258,359403.2,9418.274,,,,,24496,1161.549,53.362
60,2,27720,362935.7,14428.41,21088,339885.0,5850.513,,,,,24898,1856.151,201.231
60,3,687,967.354,3.209,5,74.005,2.544,,,,,8,0.273,0.000
60,4,327,418.784,2.587,,,,,,,,,,
50,0,132439,432469.7,192177.7,21171,337807.8,7129.066,5,138910.9,28693697,,27011,1352.468,29.559
50,1,48358,442652.0,89456.70,25998,407387.1,8061.117,,,,,36059,2240.340,261.846
50,2,54918,437515.8,271752.5,24983,398402.4,11336.78,,,,,39689,3036.288,229.839
50,3,904,1171.688,1.755,,,,,,,,,,
50,4,345,493.812,2.182,,,,,,,,,,
40,0,458341,1507304,22298170,49188,1109036,152649.1,7,194678.8,273747955,,216367,92949.65,48895.88
40,1,335520,1527954,4195248,54990,1215868,1305776,1,60902.81,0.000,,202009,89859.11,167319.6
40,2,351672,1566396,2823325,56151,1229023,707967.3,1,62515.73,0.000,,212418,104197.2,72590.49
40,3,1435,1884.494,1.261,,,,,,,,,,
40,4,303,375.027,1.287,,,,,,,,,,
30,0,514767,2609568,2451780,86541,1926193,214735.9,6,107469.2,23729345,,285921,302524.4,7931918
30,1,416914,2314656,4499820,74842,1720781,840133.9,,,,,275621,283630.4,520620.5
30,2,397603,2682231,6350668,90076,2042908,1797638,,,,,272596,347125.6,1062500
30,3,893,1182.906,2.453,,,,,,,,,,
30,4,527,594.775,2.196,,,,,,,,,,
20,0,542836,2999864,7716568,103627,2253446,893591.7,6,94541.65,13661492,,308441,344385.5,659656.6
20,1,418453,2723780,1378668,89745,2048325,704914.1,,,,,283150,365495.5,335663.1
20,2,408870,2397924,14083550,76689,1786068,401641.8,,,,,273249,304182.3,963508.2
20,3,2855,3807.893,2.851,,,,,,,,,,
20,4,4197,5028.512,46.153,,,,,,,,,,
10,0,545236,3021931,7137899,108769,2289179,451061.1,5,97026.52,166764.0,,308743,324984.7,326192.2
10,1,418381,2667201,1335175,84487,1957868,155170.5,,,,,282507,382554.4,1695564
10,2,419184,2656835,357749.2,84459,1953614,173399.4,,,,,282072,377146.3,23443090
10,3,2733,3894.520,6.841,5,102.772,37.339,,,,,9,0.470,0.000
10,4,3498,4437.926,5.723,,,,,,,,,,
5,0,564715,3366021,11240196,115233,2382739,416790.3,7,97611.00,1943081,,332553,545634.2,53332782
5,1,437469,3046099,1167699,93915,2104695,354812.3,,,,,306904,580785.2,2464823
5,2,440649,3044840,1038957,94101,2109290,281302.2,,,,,308847,572057.2,774138.1
5,3,320,413.770,1.183,,,,,,,,,,
5,4,5373,5406.722,48.408,,,,,,,,,,
