RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100776,0
90,142039,37323
80,158838,51472
70,168562,59997
60,178050,67612
50,253976,90836
40,1070452,168211
30,1449038,245332
20,1543291,264159
10,1544528,264654
5,1578634,275678
