RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,964,1264.097,0.829,,,,,,,,,,,964,41.660,0.001,,,
100,1,1362,1988.996,0.949,,,,,,,,,,,1362,76.778,0.001,,,
100,2,375,640.195,1.639,,,,,,,,,,,375,24.267,0.004,,,
100,3,429,643.797,1.415,,,,,,,,,,,429,26.327,0.000,,,
100,4,889,1584.548,0.999,,,,,,,,,,,889,62.426,0.004,,,
100,5,4174,5599.256,76.357,,,,,,,,,,,4174,183.777,0.075,,,
100,6,5985,8121.662,174.449,,,,,,,,,,,5985,272.889,1.208,,,
100,7,3777,5260.866,9.505,,,,,,,,,,,3777,157.445,0.006,,,
100,8,104769,108250.5,4614.893,,,,,,,12938.66,,,,104769,23064.37,1708.051,,,
100,9,105892,,2879.924,,,,,,,13373.64,,,,105892,23542.41,1609.349,,,
100,10,105211,110357.0,16486.86,,,,,,,13454.27,,,,105211,23647.58,4463.636,,,
100,11,105491,108996.9,3151.931,,,,,,,12869.62,,,,105491,22930.65,1066.639,,,
100,12,105338,108862.5,4233.380,,,,,,,13298.21,,,,105338,23434.98,2442.993,,,
100,13,104932,104076.9,2628.479,,,,,,,12198.77,,,,104932,22032.11,1457.528,,,
100,14,105156,108481.5,3394.800,,,,,,,12995.86,,,,105156,23061.36,1872.216,,,
100,15,5255,7046.065,17.458,,,,,,,,,,,5255,237.367,0.691,,,
100,16,3963,5450.690,10.359,,,,,,,,,,,3963,177.365,0.006,,,
100,17,3835,5221.598,8.437,,,,,,,,,,,3835,165.274,0.006,,,
100,18,454,795.515,0.645,,,,,,,,,,,454,30.427,0.000,,,
100,19,1101,1521.936,1.777,,,,,,,,,,,1101,55.864,0.000,,,
90,0,1188,2068.440,0.904,,,,,,,,,,,1188,79.599,0.001,,,
90,1,503,930.682,1.073,,,,,,,,,,,503,31.463,0.000,,,
90,2,659,924.937,1.333,7,50.260,0.983,,,,,8,0.567,0.000,659,29.171,0.000,,,
90,3,2167,3336.793,34.490,,,,,,,,,,,2167,144.839,0.006,,,
90,4,842,1166.294,0.677,,,,,,,,,,,842,43.921,0.000,,,
90,5,6370,8904.783,29.451,,,,,,,,,,,6370,270.692,0.011,,,
90,6,6548,9272.638,74.440,,,,,,,,,,,6548,299.645,0.477,,,
90,7,2481,3331.296,48.064,,,,623,866510.7,17766218,,,,,2481,121.955,0.004,,,
90,8,115429,159161.5,481592.1,1977,16680.91,10.200,3,39033.49,194407899,34849.84,10405,406.484,0.215,115429,46503.78,438950.2,,,
90,9,114074,160762.8,116110.2,1947,17366.45,14.335,3,24821.48,30521348,36128.74,8333,341.992,3.766,114074,47370.77,106568.9,,,
90,10,116719,160240.1,102627.2,1863,13747.22,5.326,2,15442.70,55579765,36246.83,11592,466.704,0.525,116719,47802.48,94250.59,,,
90,11,128119,202666.6,160444.2,6367,43846.15,58.502,1,10992.08,0.000,40772.73,20591,759.413,0.070,128119,53436.12,143657.8,,,
90,12,121182,183753.6,1350429,2602,19307.52,18.260,3,37022.90,110402395,43483.10,15797,645.735,0.805,121182,56628.11,1269656,,,
90,13,116213,164715.3,181777.3,2558,20584.18,28.764,2,15087.51,7175206,35281.22,11205,430.428,0.148,116213,46690.79,163320.3,,,
