RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,688086,602397.1,502335.7,681,17485.79,53.185,,,,
100,1,1507,1860.894,1.905,,,,,,,
100,2,681,1065.455,1.818,,,,,,,
100,3,1277,1582.370,2.601,7,93.155,5.089,,,,
100,4,769,951.039,4.053,,,,,,,
90,0,786713,1528712,3130029,32837,569977.4,227485.9,5,177205.0,69254831,
90,1,1408,1702.094,3.010,,,,,,,
90,2,568,877.596,1.960,,,,,,,
90,3,755,1015.385,1.913,1,14.945,0.000,,,,
90,4,4130,4584.304,30.633,,,,,,,
80,0,786491,1535981,5399634,32843,570125.1,72659.74,5,179974.2,208830362,
80,1,1690,2073.501,2.299,,,,,,,
80,2,608,872.455,2.453,,,,,,,
80,3,1701,2253.401,2.148,,,,,,,
80,4,1351,1763.842,3.188,,,,,,,
70,0,786615,1551505,2774899,32819,576748.2,12790.38,2,98622.04,656426992,
70,1,948,1192.660,2.077,,,,,,,
70,2,657,938.794,2.125,,,,,,,
70,3,1054,1307.826,1.265,,,,,,,
70,4,4004,4397.103,37.900,2,27.261,8.181,,,,
60,0,996439,2089978,6081590,66991,1137518,51181.30,11,610466.9,1526064537,
60,1,297,355.042,1.660,,,,,,,
60,2,1016,1405.868,2.990,,,,,,,
60,3,3600,4773.063,346.092,,,,,,,
60,4,2252,2791.698,16.582,2,35.188,7.449,,,,
50,0,1048774,2678563,5563412,118766,1744708,861037.0,19,831097.8,380060003,
50,1,2560,3426.670,6.842,,,,,,,
50,2,905,1345.841,3.494,,,,,,,
50,3,3125,3913.608,13.503,,,,,,,
50,4,2568,3227.914,7.870,,,,,,,
40,0,1048655,3344413,11640961,175402,2425025,1142292,9,482304.5,1671292587,
40,1,3129,3730.311,8.631,,,,,,,
40,2,881,1295.923,2.100,,,,,,,
40,3,3603,4532.848,189.970,,,,,,,
40,4,2134,2457.427,20.003,,,,,,,
30,0,1048651,2704134,6293317,118700,1741188,223700.4,2,86432.05,187116717,
30,1,,,,,,,,,,
30,2,569,923.529,3.489,,,,,,,
30,3,3676,5028.044,291.207,,,,,,,
30,4,3211,3863.092,14.010,,,,,,,
20,0,1048787,2784876,3211221,125734,1817921,158810.8,12,359220.7,164526513,
20,1,2345,3144.698,13.274,4,65.915,55.297,,,,
20,2,609,1068.812,5.175,,,,,,,
20,3,3069,3912.463,16.778,,,,,,,
20,4,2858,3566.586,5.916,5,71.247,15.655,,,,
10,0,1048653,2708071,4350530,124104,1705501,80987.54,1,20293.78,0.000,
10,1,2037,2357.410,1.256,1,24.445,0.000,,,,
10,2,633,950.445,1.556,,,,,,,
10,3,2463,3205.143,6.899,,,,,,,
10,4,770,866.215,0.947,,,,,,,
5,0,1048836,3155960,3687014,167499,2216610,624245.9,,,,
5,1,2547,3082.325,5.817,,,,,,,
5,2,378,671.638,1.772,,,,,,,
5,3,2888,3772.172,4.987,,,,,,,
5,4,1993,2472.893,2.163,2,34.311,39.436,,,,
