RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100706,65657.76,6332.456,,,,,,,,,,
100,1,1211,1527.288,2.157,,,,,,,,,,
100,2,413,606.430,4.153,,,,,,,,,,
100,3,1058,1382.285,1.894,,,,,,,,,,
100,4,1513,1909.048,2.409,,,,,,,,,,
90,0,152659,787606.7,11771710,42802,693577.7,27399.04,1,29130.19,0.000,,51882,1712.525,69.655
90,1,864,1131.896,4.045,,,,,,,,,,
90,2,239,500.549,3.668,,,,,,,,,,
90,3,3819,4409.164,71.297,,,,,,,,,,
90,4,2474,3240.780,6.212,,,,,,,,,,
80,0,164306,885751.2,663662.0,50257,784341.0,242243.9,3,89368.85,5219569,,61474,2763.152,157.860
80,1,1316,1658.732,3.654,3,55.283,25.012,,,,,5,0.146,0.000
80,2,206,410.010,3.979,,,,,,,,,,
80,3,2730,3232.158,14.534,,,,,,,,,,
80,4,812,995.667,1.573,,,,,,,,,,
70,0,183092,1010998,6902003,59622,899523.2,27904.46,5,150911.6,31596509,,73954,2483.236,65.007
70,1,1881,2297.109,1.838,1,17.130,0.000,,,,,3,0.148,0.000
70,2,945,1541.935,57.920,,,,,,,,,,
70,3,1822,2199.933,2.233,,,,,,,,,,
70,4,1204,1438.179,2.316,,,,,,,,,,
60,0,174284,1059450,2351309,64264,950484.4,26290.66,6,143013.2,50634371,,70697,2574.399,223.286
60,1,907,1184.049,1.946,,,,,,,,,,
60,2,638,872.303,1.555,,,,,,,,,,
60,3,2300,3011.056,16.260,6,92.651,2.331,,,,,15,0.654,0.000
60,4,1962,2549.941,4.051,,,,,,,,,,
50,0,262316,1301169,923628.7,74684,1139713,44511.05,7,146353.8,44651733,,118734,13724.15,4149.889
50,1,1877,2451.172,2.736,,,,,,,,,,
50,2,461,743.589,2.131,,,,,,,,,,
50,3,1093,1453.103,4.315,,,,,,,,,,
50,4,4460,5352.920,66.279,,,,,,,,,,
40,0,1280451,3859080,7618134,156827,2716004,710644.6,7,122291.2,24340721,,785959,471660.7,543301.7
40,1,1950,2393.179,2.206,,,,,,,,,,
40,2,368,731.856,0.557,,,,,,,,,,
40,3,175,246.871,4.147,,,,,,,,,,
40,4,3648,4723.912,52.156,,,,,,,,,,
30,0,1382465,5866769,4785544,263133,4264385,579098.9,6,123922.4,95945625,,973816,821857.7,4686087
30,1,2383,3091.474,10.394,,,,,,,,,,
30,2,551,1065.405,1.968,,,,,,,,,,
30,3,4521,5069.858,47.833,,,,,,,,,,
30,4,6644,7861.605,171.462,,,,,,,,,,
20,0,1382527,5664002,4441352,249637,4072278,747012.4,7,106498.0,1699395,,972691,827244.7,2474997
20,1,3249,3952.808,9.823,,,,,,,,,,
20,2,890,1486.681,3.487,,,,,,,,,,
20,3,4925,6546.296,18.661,3,46.845,3.466,,,,,8,0.387,0.000
20,4,2170,2895.230,41.773,1,22.780,0.000,,,,,7,0.304,0.001
10,0,1510914,6066336,4312496,261954,4318463,740602.2,5,97632.73,285249.3,,1094838,904149.7,1058186
10,1,4704,5725.795,61.206,,,,,,,,,,
10,2,1227,1801.335,1.661,,,,,,,,,,
10,3,5432,7202.375,10.400,,,,,,,,,,
10,4,2027,2505.721,1.782,,,,,,,,,,
5,0,1896849,7629630,5484849,321468,5281859,25251287,7,101872.5,1292356,,1527211,1248936,3233564
5,1,5288,6617.513,31.577,,,,,,,,,,
5,2,896,1700.905,5.466,,,,,,,,,,
5,3,7602,10507.72,229.267,,,,,,,,,,
5,4,4060,5098.652,11.154,,,,,,,,,,
