RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.54,0.79,0:06.33,94,678145,903,622
90,5.60,0.81,0:06.42,1516,687882,38535,11658
80,5.66,0.78,0:06.45,1445,687956,82919,11400
70,5.75,0.94,0:06.70,9345,691817,160018,26951
60,5.72,1.42,0:07.16,35913,728923,245001,94653
50,5.78,2.09,0:07.92,79588,763764,344434,169579
40,5.80,2.67,0:08.54,122427,852409,434435,303236
30,6.00,3.60,0:09.77,207781,955603,561209,494613
20,5.94,4.01,0:10.20,220395,1010416,652789,611539
10,6.29,4.24,0:10.90,240983,1129590,707372,766125
5,7.03,4.49,0:11.91,245353,1215649,776604,858418
