RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.92,0.13,0:01.60,0,100476,0,0
90,4.08,0.57,0:01.86,317,146712,50105,44356
80,4.09,0.60,0:01.92,228,161049,64578,53864
70,4.05,0.60,0:01.93,398,166225,70696,62601
60,4.15,0.44,0:01.90,136,167706,70777,68413
50,4.45,0.56,0:02.04,4511,209158,93894,78613
40,5.71,3.00,0:03.29,19299,1028491,516602,276004
30,4.83,7.01,0:04.49,3887,1376405,702535,745365
20,4.65,7.58,0:04.63,11455,1423013,727127,778339
10,4.93,10.61,0:06.36,175351,1499452,752355,912566
5,5.58,5.55,0:04.49,25856,1465069,738898,830319
