RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,1048783,3218895,4624620,120409,2356094,1003881,,,,,544400,179917.2,2798286
100,1,1676,1995.820,1.322,,,,,,,,,,
100,2,395,704.469,1.150,,,,,,,,,,
100,3,5156,6174.495,272.227,,,,,,,,,,
100,4,2574,3166.546,4.088,1,11.109,0.000,,,,,10,8.404,6.286
90,0,1048713,3194907,3922470,135787,2350412,791598.6,,,,,542670,159689.0,1448398
90,1,1168,1459.997,2.712,1,11.153,0.000,,,,,3,0.094,0.000
90,2,586,980.665,3.019,,,,,,,,,,
90,3,843,1089.688,1.425,,,,,,,,,,
90,4,5199,5722.726,155.358,,,,,,,,,,
80,0,1048718,3262737,15114293,142026,2459055,1363537,,,,,537640,90602.21,871323.8
80,1,2291,3172.926,123.448,,,,,,,,,,
80,2,835,1189.511,2.665,1,11.303,0.000,,,,,3,0.095,0.000
80,3,3526,4839.005,5.715,,,,,,,,,,
80,4,2190,2695.063,20.530,,,,,,,,,,
70,0,1048844,3866277,6211877,291597,3101836,6725660,,,,,533501,92219.79,363804.3
70,1,3399,3884.854,27.436,1,16.117,0.000,,,,,7,0.306,0.000
70,2,746,1163.358,2.113,,,,,,,,,,
70,3,4986,6250.678,43.382,,,,,,,,,,
70,4,3380,4104.299,8.899,,,,,,,,,,
60,0,1048795,3071200,5842250,138626,2249401,1788885,,,,,543685,106726.9,3516054
60,1,2602,3430.455,7.515,,,,,,,,,,
60,2,341,700.164,4.650,4,47.217,19.813,,,,,8,0.270,0.000
60,3,2794,3939.584,5.309,,,,,,,,,,
60,4,1142,1398.705,2.032,,,,,,,,,,
50,0,1048727,2931958,7072021,130392,2084743,883390.0,,,,,543361,128225.1,5159813
50,1,2248,2950.809,14.389,2,19.219,5.982,,,,,10,7.110,4.489
50,2,587,1174.383,74.541,,,,,,,,,,
50,3,3071,4298.394,22.031,,,,,,,,,,
50,4,1505,1946.148,4.071,,,,,,,,,,
40,0,1048730,3653350,456972.6,323254,2878749,9737294,,,,,533270,83519.79,460194.9
40,1,2354,2898.000,8.096,,,,,,,,,,
40,2,863,1193.051,1.637,,,,,,,,,,
40,3,4258,5771.433,34.085,,,,,,,,,,
40,4,1707,2177.161,1.792,,,,,,,,,,
30,0,1048856,2743320,1818397,132922,1925988,583650.1,,,,,543518,88932.38,140830.1
30,1,2083,2790.618,225.990,1,11.166,0.000,,,,,3,0.097,0.000
30,2,1159,1734.753,3.855,,,,,,,,,,
30,3,4181,5810.564,135.916,,,,,,,,,,
30,4,2470,3095.199,7.987,,,,,,,,,,
20,0,1048849,2775734,54848364,160790,1996769,1054997,,,,,535972,54631.08,315832.7
20,1,1601,1919.663,3.611,4,59.610,80.318,,,,,8,0.279,0.000
20,2,462,871.139,4.996,1,10.623,0.000,,,,,10,4.888,1.967
20,3,4696,5582.358,297.039,,,,,,,,,,
20,4,2678,3413.261,4.920,,,,,,,,,,
10,0,1048740,2580635,4212163,135099,1790887,603689.4,,,,,537929,55872.96,87909.41
10,1,2292,3019.284,10.729,,,,,,,,,,
10,2,721,1288.712,6.738,3,32.545,13.989,,,,,8,0.275,0.000
10,3,3729,5443.901,48.179,,,,,,,,,,
10,4,2376,2980.655,8.349,,,,,,,,,,
5,0,1048864,2654803,6127780,165556,1880289,615129.1,,,,,541289,56140.38,26553.22
5,1,2004,2421.523,1.822,,,,,,,,,,
5,2,422,757.322,3.153,4,39.189,5.676,,,,,9,0.356,0.000
5,3,2625,3563.907,5.116,,,,,,,,,,
5,4,1428,1757.555,1.135,,,,,,,,,,
