RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105060,0
90,127203,5390
80,161472,4343
70,177464,4868
60,182103,4026
50,213872,16227
40,495375,69422
30,1289723,22075
20,1328500,32726
10,2663371,39255
5,2666738,36767
