RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,610616,825080.7,490848.0,549,3789.699,6.499,,,,37177.87
100,1,6675,10941.48,62.365,8,63.813,11.658,,,,
100,2,6715,10489.24,52.352,,,,,,,
100,3,7593,11710.66,62.782,,,,,,,
100,4,8066,12027.30,196.964,,,,,,,
90,0,786745,1198886,5679420,38,264.796,18.526,9,190933.0,58932416,310106.2
90,1,9548,14857.46,189.158,16,132.215,71.553,,,,
90,2,8461,13334.75,62.709,29,197.099,13.869,,,,
90,3,8866,13826.24,153.104,,,,,,,
90,4,8495,13692.71,49.540,,,,,,,
80,0,786880,1245406,3222942,46,412.695,64.805,9,108125.6,20643996,329742.5
80,1,8300,13023.44,780.853,,,,,,,
80,2,8705,13406.20,52.445,,,,,,,
80,3,7791,11903.06,175.092,,,,,,,
80,4,8177,12157.08,54.051,,,,,,,
70,0,786799,1231737,11263466,47,364.286,49.415,12,256090.1,112751772,318402.0
70,1,7473,11395.04,38493.27,16,127.479,51.157,,,,
70,2,7903,11686.30,50.330,,,,,,,
70,3,9734,14302.42,775.634,,,,,,,
70,4,8752,13261.26,41.225,,,,,,,
60,0,996246,1535682,538615.8,194,1350.411,27.726,10,364859.8,906661173,476600.7
60,1,9481,14849.65,52.639,,,,,,,
60,2,12418,19531.86,99.959,,,,,,,
60,3,9372,14147.44,119.133,16,121.713,44.713,,,,
60,4,10436,16037.08,149.712,,,,,,,
50,0,1048888,1638496,9715410,102,715.390,28.506,10,340846.2,803805861,528200.2
50,1,8362,13310.79,169.262,16,150.218,65.002,,,,
50,2,8197,12623.83,58.479,30,244.803,30.019,,,,
50,3,9549,14578.86,247.022,2,36.668,303.022,,,,
50,4,8754,12882.33,50.845,,,,,,,
40,0,1048893,1683267,2170620,52,362.914,31.318,8,126224.7,97953901,532247.4
40,1,6509,9868.336,24.430,16,121.286,42.100,,,,
40,2,7015,10880.84,64.661,31,187.036,3.279,,,,
40,3,8598,12471.58,206.519,2,36.683,301.621,,,,
40,4,8402,11737.26,99.022,,,,,,,
30,0,1048780,1672171,3088615,52,393.362,40.996,5,79439.09,38337115,529690.4
30,1,8460,13278.23,45.970,,,,,,,
30,2,8534,13858.40,31.337,,,,,,,
30,3,8406,13304.10,71.914,,,,,,,
30,4,9154,13752.03,60.162,,,,,,,
20,0,1048856,1705877,2698355,52,395.466,48.964,2,19431.70,866809.9,536317.7
20,1,9999,16190.33,175.415,,,,,,,
20,2,8026,11172.57,32.873,,,,,,,
20,3,10576,16876.74,1206.466,,,,,,,
20,4,8583,13959.68,237.869,6,40.758,5.419,,,,
10,0,1048858,1715410,2348006,50,377.033,33.116,3,20379.81,11868879,528611.5
10,1,8613,13782.08,148.349,,,,,,,
10,2,8236,13093.58,43.706,,,,,,,
10,3,10085,16061.83,93.247,,,,,,,
10,4,9599,14201.29,111.217,,,,,,,
5,0,1048782,1730056,3351792,52,368.965,19.891,1,4375.312,0.000,532046.0
5,1,8352,13275.96,172.578,,,,,,,
5,2,7514,11147.12,192.689,,,,,,,
5,3,9722,14736.01,12537.62,,,,,,,
5,4,7937,11859.31,58.602,,,,,,,
