RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.25,0.87,0:03.16,1852,701211,189663,9955
90,2.29,1.86,0:04.34,32825,753741,380621,282932
80,2.42,1.76,0:04.37,32844,753722,443197,283826
70,2.35,1.84,0:04.38,32829,753744,492124,284535
60,2.29,3.25,0:05.67,76244,920132,564464,497811
50,2.40,3.44,0:05.97,83430,965296,565369,550271
40,2.53,2.73,0:05.38,75993,972734,565578,563016
30,2.48,2.82,0:05.44,76387,972338,565583,563025
20,2.46,3.95,0:06.52,155149,893577,565587,563039
10,2.56,2.76,0:05.49,94612,954117,565590,563023
5,2.61,3.14,0:05.91,123819,924908,565588,563026
