RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,101112,135101.5,5965.772,11,174.153,220.606,,,,11284.37,11,0.386,0.000,101112,20394.40,2546.290,,,
100,1,983,1756.226,2.990,,,,,,,,,,,983,39.285,0.001,,,
100,2,802,1624.799,3.957,27,160.802,2.196,,,,,27,0.960,0.000,802,31.548,0.000,,,
100,3,891,1621.273,3.101,,,,,,,,,,,891,35.959,0.001,,,
100,4,561,936.470,1.608,,,,,,,,,,,561,22.495,0.002,,,
90,0,111728,225362.8,524606.6,1246,9369.420,40.241,1,13648.24,0.000,70621.79,10624,358.364,1.252,111728,80675.52,511609.0,,,
90,1,843,1477.949,1.635,,,,,,,,,,,843,31.970,0.001,,,
90,2,618,1045.788,3.244,,,,,,,,,,,618,24.857,0.000,,,
90,3,755,1267.142,2.094,,,,,,,,,,,755,29.765,0.001,,,
90,4,672,1109.327,2.109,,,,,,,,,,,672,27.231,0.000,,,
80,0,113585,232577.1,337434.1,979,8441.677,59.480,3,48662.77,3224632,84418.65,12365,484.086,28.622,113585,94978.13,329370.9,,,
80,1,886,1729.252,5.779,16,122.998,54.208,,,,,16,0.568,0.000,886,34.256,0.000,,,
80,2,1062,1874.610,2.381,,,,,,,,,,,1062,42.093,0.000,,,
80,3,554,1082.375,3.690,31,190.459,3.797,,,,,32,1.132,0.000,554,21.105,0.000,,,
80,4,437,688.958,3.137,2,19.127,17.588,,,,,3,0.135,0.000,437,18.037,0.000,,,
70,0,110131,252063.8,366617.6,642,5466.119,60.590,5,59336.83,23563302,99567.29,8815,306.500,3.503,110131,109807.9,361346.4,,,
70,1,959,1685.973,1.750,,,,,,,,,,,959,36.403,0.000,,,
70,2,705,1193.958,2.533,,,,,,,,,,,705,29.025,0.000,,,
70,3,1421,2459.000,1.866,,,,,,,,,,,1421,53.527,0.000,,,
70,4,978,1611.340,3.763,,,,,,,,,,,978,39.001,0.000,,,
60,0,106669,250167.0,1990900,423,3335.350,44.392,3,28167.93,24918196,110019.6,5468,187.020,0.001,106669,120149.5,1966262,,,
60,1,1351,2434.308,2.076,,,,,,,,,,,1351,51.794,0.000,,,
60,2,835,1525.774,5.764,,,,,,,,,,,835,35.083,0.000,,,
60,3,1103,1760.518,2.669,,,,,,,,,,,1103,43.114,0.000,,,
60,4,1202,2169.648,3.562,,,,,,,,,,,1202,46.402,0.000,,,
50,0,215178,347058.3,2287940,3041,21559.42,368.449,2,21071.05,1351269,124110.6,59181,1893.915,0.415,215178,143950.8,2225372,,,
50,1,992,1801.476,2.437,,,,,,,,,,,992,37.897,0.000,,,
50,2,525,874.132,2.947,,,,,,,,,,,525,21.728,0.000,,,
50,3,1006,1693.519,1.599,,,,,,,,,,,1006,37.909,0.000,,,
50,4,775,1287.475,2.588,,,,,,,,,,,775,52.579,0.307,,,
40,0,552698,1165456,3511456,11328,66396.75,332.011,3,33364.53,50435021,688989.6,35914,1404.247,39.462,552698,741363.3,3264571,,,
40,1,829,1465.700,1.533,,,,,,,,,,,829,31.180,0.000,,,
40,2,536,989.636,5.175,8,91.267,93.549,,,,,8,0.339,0.000,536,21.765,0.000,,,
40,3,284,450.586,1.912,,,,,,,,,,,284,11.355,0.000,,,
40,4,185,213.833,1.528,,,,,,,,,,,185,7.718,0.001,,,
30,0,533132,1243333,5010912,254,1555.998,10.499,5,65907.76,31453167,837083.0,6030,359.115,0.473,533132,888676.8,4423171,,,
30,1,403,818.392,5.401,16,119.601,45.145,,,,,16,0.563,0.000,403,15.716,0.000,,,
30,2,45,129.226,13.805,6,40.800,3.875,,,,,6,0.244,0.000,45,2.342,0.001,,,
30,3,87,145.318,3.488,,,,,,,,,,,87,3.431,0.000,,,
30,4,19,35.786,5.746,,,,,,,,,,,19,0.960,0.001,,,
20,0,533020,1227915,1933293,32,300.046,48.853,4,45385.15,184608.7,826768.9,5810,339.259,0.234,533020,878057.3,1568100,,,
20,1,403,816.697,2.273,,,,,,,,,,,403,18.835,0.000,,,
20,2,302,508.112,3.118,,,,,,,,,,,302,12.912,0.001,,,
20,3,35,66.219,1.845,,,,,,,,,,,35,1.698,0.001,,,
20,4,68,101.911,1.124,,,,,,,,,,,68,2.739,0.000,,,
10,0,601273,1543277,4294499,22459,214198.9,18157.28,6,39535.27,972807.5,855063.6,52114,1898.459,1.648,601273,914126.9,3634550,,,
10,1,420,892.475,5.639,16,124.042,54.447,,,,,16,0.568,0.000,420,17.570,0.000,,,
10,2,330,631.444,12.928,8,125.993,157.900,,,,,8,5.917,3.826,330,13.030,0.000,,,
10,3,,,,,,,,,,,,,,,,,,,
10,4,80,282.236,12.445,31,184.445,1.703,,,,,31,1.201,0.000,80,2.926,0.000,,,
5,0,680859,2200829,2465550,26356,194435.8,7943.259,6,31330.93,1891237,1500600,73221,2859.105,250.821,680859,1567881,1732427,,,
5,1,75,104.182,0.659,,,,,,,,,,,75,2.990,0.000,,,
5,2,226,362.552,0.577,,,,,,,,,,,226,8.743,0.000,,,
5,3,131,186.468,0.304,,,,,,,,,,,131,5.090,0.000,,,
5,4,77,97.103,0.579,,,,,,,,,,,77,3.108,0.000,,,
