RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.74,0.11,0:02.11,0,100521,0,0
90,3.93,0.95,0:02.65,40255,108328,58084,45727
80,4.02,1.02,0:02.77,47276,112251,70395,53628
70,4.14,1.15,0:02.92,58994,125013,80117,64787
60,4.07,1.24,0:02.92,62778,108954,72718,69125
50,4.29,1.55,0:03.19,73093,191420,121282,87127
40,4.98,4.33,0:05.01,152929,1020583,591285,356450
30,5.06,6.21,0:06.29,230844,1065625,664412,735799
20,4.48,6.94,0:06.51,261828,1118858,707762,791485
10,4.40,7.15,0:06.60,265212,1117289,709545,797937
5,5.21,6.92,0:06.99,268181,1133415,722880,799042
