RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,678186,520686.7,903992.9,20,171.912,7.514,,,,44472.33,807,23.893,0.000
100,1,1033,1314.492,2.094,,,,,,,,,,
100,2,214,501.439,1.299,,,,,,,,,,
100,3,741,931.542,2.726,,,,,,,,,,
100,4,745,941.355,0.921,,,,,,,,,,
90,0,689392,546611.0,392899.8,31,262.955,6.864,,,,51335.52,13450,4310.815,288.161
90,1,1915,2424.063,2.386,,,,,,,,,,
90,2,601,874.716,1.138,,,,,,,,,,
90,3,608,865.991,2.592,9,67.716,4.464,,,,,16,0.674,0.000
90,4,1048,1541.215,5.751,31,216.596,3.916,,,,,31,1.153,0.000
80,0,689397,550979.3,104231.9,26,234.446,21.906,,,,51845.36,13305,3916.141,139.537
80,1,2678,3519.865,5.049,,,,,,,,,,
80,2,832,1201.327,0.874,,,,,,,,,,
80,3,2223,2800.759,15.574,10,75.291,2.394,,,,,11,0.439,0.000
80,4,1560,1927.151,2.072,,,,,,,,,,
70,0,699258,581103.2,1376569,71,1637.242,285.256,4,69810.73,4617917,60901.63,24160,7231.162,123.561
70,1,1895,2577.466,3.858,28,191.131,0.606,,,,,28,1.055,0.000
70,2,640,1043.708,2.644,,,,,,,,,,
70,3,5925,6921.679,404.114,,,,,,,,,,
70,4,3092,4093.850,25.239,,,,,,,,,,
60,0,764585,953614.2,4162057,22017,273280.3,13672.25,5,83452.30,6464566,93967.57,88637,8901.708,8015.676
60,1,1388,1717.892,1.253,,,,,,,,,,
60,2,503,1004.331,4.053,16,111.357,2.408,,,,,16,0.564,0.000
60,3,6231,7209.555,1945.157,,,,,,,,,,
60,4,2933,3861.851,1537.725,,,,,,,,,,
50,0,845206,1057883,2837383,12073,185912.4,6979.303,6,98703.29,3689526,170280.9,170792,26176.82,47074.95
50,1,1030,1490.190,6.863,16,114.001,2.864,,,,,16,0.570,0.000
50,2,380,747.609,2.528,,,,,,,,,,
50,3,1901,2324.104,1.456,,,,,,,,,,
50,4,2945,3869.729,248.274,,,,,,,,,,
40,0,985617,1313085,3840317,12110,156579.5,29142.68,8,132039.5,38391478,268905.0,321269,74942.89,889777.2
40,1,1589,2080.892,2.446,16,113.706,3.925,,,,,16,0.629,0.000
40,2,292,689.815,1.656,,,,,,,,,,
40,3,6846,8153.766,198.754,,,,,,,,,,
40,4,2997,4054.218,49.532,,,,,,,,,,
30,0,1163084,1839857,5612763,22445,275096.4,62835.52,6,85203.93,49181172,397704.7,507855,173395.8,1401833
30,1,1410,1999.415,3.412,29,211.095,7.017,,,,,29,1.112,0.000
30,2,844,1330.240,2.805,,,,,,,,,,
30,3,557,607.787,0.401,,,,,,,,,,
30,4,3378,4269.716,8.330,,,,,,,,,,
20,0,1226827,1881633,705187.3,2467,39637.97,1160.666,7,73024.07,16606939,474618.7,594302,281254.0,3089316
20,1,3501,4421.774,6.869,,,,,,,,,,
20,2,759,1279.087,2.918,,,,,,,,,,
20,3,4443,6115.822,14.843,8,59.227,1.949,,,,,10,0.372,0.000
20,4,2929,3658.327,4.673,,,,,,,,,,
10,0,1376653,2157199,7680793,4507,71953.34,1392.907,2,25474.10,161714178,581290.1,754893,264662.9,1472829
10,1,3445,4766.915,7.270,,,,,,,,,,
10,2,1231,1863.948,2.790,,,,,,,,,,
10,3,6564,8968.377,732.907,,,,,,,,,,
10,4,2631,3391.371,6.878,,,,,,,,,,
5,0,1449533,2280221,3148995,6230,104968.5,93936.70,2,21315.56,414.547,625885.8,819362,243823.6,920451.9
5,1,1674,2075.046,1.747,,,,,,,,,,
5,2,441,1000.304,4.697,,,,,,,,,,
5,3,8367,10042.28,465.386,,,,,,,,,,
5,4,3688,5004.477,31.035,,,,,,,,,,
