RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105014,0
90,126685,15106
80,168734,52499
70,195206,74057
60,198836,76802
50,243570,89423
40,684227,127838
30,1467247,223351
20,1512534,227956
10,3014478,452404
5,3071947,452003
