RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,614607,428123.0,186850.6,546,17013.62,55.707,,,,,91746,8476.014,573.994
100,1,809,1090.039,6.147,,,,,,,,,,
100,2,131,253.140,0.452,,,,,,,,,,
100,3,453,487.736,3.775,,,,,,,,,,
100,4,232,296.865,4.101,,,,,,,,,,
90,0,1048941,3646163,314115735,139108,2922408,705989.4,3,112963.7,236547814,,535661,51429.45,59865.71
90,1,2525,3173.417,7.518,1,23.312,0.000,,,,,7,0.300,0.000
90,2,582,1061.993,4.709,5,76.716,4.643,,,,,8,0.309,0.000
90,3,2556,3340.901,5.635,,,,,,,,,,
90,4,1318,1762.026,3.142,,,,,,,,,,
80,0,1048831,3554460,7055357,139086,2831036,5493140,4,139338.9,186179659,,532820,44494.40,33764.25
80,1,2466,3124.337,7.184,,,,,,,,,,
80,2,618,1066.050,5.689,,,,,,,,,,
80,3,4390,6026.646,23.823,5,92.044,26.204,,,,,27,17.952,10.184
80,4,2238,2582.893,10.332,,,,,,,,,,
70,0,1048796,5684182,1554986,301853,4981518,2563895,3,113287.0,400376416,,536987,52311.50,35897.15
70,1,2090,2512.808,103.415,,,,,,,,,,
70,2,502,984.661,1.984,,,,,,,,,,
70,3,7660,8545.824,157.239,,,,,,,,,,
70,4,3527,4364.435,6.932,2,47.552,2.088,,,,,8,0.362,0.000
60,0,1048724,3388695,12146363,136979,2660238,413379.8,3,107128.2,267474892,,532218,40746.37,38110.12
60,1,1242,1495.011,2.197,,,,,,,,,,
60,2,396,776.398,4.611,,,,,,,,,,
60,3,2312,3169.137,10.968,,,,,,,,,,
60,4,662,875.631,2.919,1,23.248,0.000,,,,,7,0.308,0.001
50,0,1048926,3408213,4939644,150080,2670733,1039742,14,612608.4,319257126,,539001,66138.54,148390.7
50,1,2824,3496.447,3.071,,,,,,,,,,
50,2,933,1433.783,4.419,4,79.145,39.067,,,,,8,0.254,0.000
50,3,4302,5509.611,30.134,,,,,,,,,,
50,4,2745,3424.529,5.619,,,,,,,,,,
40,0,1048952,3210868,7867803,135270,2479806,748986.1,4,165419.3,401854749,,532389,39297.26,21291.88
40,1,1775,2308.865,2.070,,,,,,,,,,
40,2,816,1279.792,5.147,,,,,,,,,,
40,3,2773,3810.045,6.168,2,42.293,28.237,,,,,8,0.504,0.000
40,4,1855,2406.015,2.074,,,,,,,,,,
30,0,1048803,3206976,3746346,137400,2431275,371051.0,2,85631.16,123983122,,539561,82354.51,74174.24
30,1,1184,1418.687,3.052,,,,,,,,,,
30,2,374,667.346,2.185,,,,,,,,,,
30,3,5351,6166.156,78.786,,,,,,,,,,
30,4,3137,4006.015,16.451,,,,,,,,,,
20,0,1048849,3550097,32425910,169717,2804410,584142.4,6,168336.8,115260506,,535309,55252.57,49567.38
20,1,2162,2851.741,270.588,,,,,,,,,,
20,2,353,769.928,6.440,,,,,,,,,,
20,3,2965,3784.661,111.189,,,,,,,,,,
20,4,1666,2094.505,2.216,,,,,,,,,,
10,0,1048999,3011469,2308388,129479,2213551,419069.8,1,22605.14,0.000,,549353,87186.55,92977.03
10,1,1050,1376.357,2.995,,,,,,,,,,
10,2,210,523.748,5.977,,,,,,,,,,
10,3,1281,1707.409,2.514,,,,,,,,,,
10,4,615,756.935,1.951,,,,,,,,,,
5,0,1048976,3016439,5281486,135323,2255384,205694.6,,,,,533949,49085.93,142039.7
5,1,2167,2994.173,36.347,2,48.485,8.156,,,,,8,0.403,0.001
5,2,783,1302.927,4.247,,,,,,,,,,
5,3,2551,3523.153,7.978,,,,,,,,,,
5,4,2007,2598.397,3.214,2,42.843,25.668,,,,,8,0.370,0.000
