RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.30,0.64,0:02.95,546,613988,95615,3437
90,2.04,4.22,0:06.28,139108,909684,565305,545312
80,2.12,4.09,0:06.23,139086,909711,565613,563020
70,2.16,6.21,0:08.40,301853,746944,565615,563021
60,2.15,3.88,0:06.05,136979,911820,565611,563028
50,2.19,4.33,0:06.55,150080,898726,565616,563038
40,2.24,3.70,0:05.96,135270,913538,565606,563026
30,2.25,3.60,0:05.90,137400,911410,565610,563037
20,2.31,3.98,0:06.32,169717,879095,565619,563053
10,2.32,3.30,0:05.66,129479,919336,565612,563046
5,2.27,3.37,0:05.66,135323,913493,565619,563068
