RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.59,0.76,0:06.36,79,677997,715,540
90,5.62,0.79,0:06.43,1499,687899,39038,11423
80,5.57,0.89,0:06.47,1465,687936,81168,11457
70,5.83,0.84,0:06.68,5996,693814,154192,26434
60,5.74,1.46,0:07.22,44591,717968,243174,87116
50,5.93,1.91,0:07.89,79766,763679,344919,170303
40,6.05,2.49,0:08.61,125467,847989,438849,301798
30,5.96,3.70,0:09.82,207927,955295,561616,494864
20,5.95,3.95,0:10.21,207106,1025335,653947,604563
10,6.34,4.32,0:11.03,244816,1125493,707152,765585
5,6.96,4.53,0:11.88,242782,1217499,777363,856746
