RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.16,2.07,0:04.23,53735,732833,283481,60970
90,2.19,1.88,0:04.14,7,786559,390339,282514
80,2.26,1.81,0:04.14,7,786559,446797,283327
70,2.33,1.68,0:04.08,12,786564,494461,283952
60,2.35,2.58,0:05.18,264,995629,564519,499841
50,2.39,2.65,0:05.33,176,1048551,565356,549021
40,2.51,2.22,0:05.06,17,1048710,565591,562692
30,2.48,2.21,0:05.02,18,1048709,565593,562778
20,2.51,2.04,0:04.87,17,1048713,565586,562843
10,2.45,1.98,0:04.76,16,1048710,565583,562923
5,2.51,1.88,0:04.72,17,1048710,565592,562982
