RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99275,122836.1,3199.889,,,,,,,
100,1,1851,2688.703,2.484,,,,,,,
100,2,1883,2775.038,1.666,,,,,,,
100,3,6256,10048.42,194.719,,,,,,,
100,4,6664,9965.693,66.132,,,,,,,
90,0,116977,217955.0,23922.38,11496,81401.46,813.152,3,127778.0,935818681,
90,1,20828,114419.3,1998.368,14080,95767.17,3749.735,1,23847.10,0.000,
90,2,24588,117283.7,3476.639,14667,97419.80,6293.203,1,27792.41,0.000,
90,3,5818,8917.071,18.492,2,42.332,485.659,,,,
90,4,6287,9828.952,90.296,,,,,,,
80,0,119729,244565.1,45432.38,15166,105511.4,1895.307,5,125131.5,179343117,
80,1,26305,142668.1,34398.96,17884,121697.8,2523.891,2,57807.27,359563864,
80,2,31458,127781.7,12180.23,15662,106487.0,8454.259,2,55042.32,224416412,
80,3,4971,7646.788,14.600,2,38.422,335.301,,,,
80,4,4959,7670.431,18.799,,,,,,,
70,0,119752,273130.9,34975.90,19795,133459.5,6633.836,6,120294.0,75021304,
70,1,42129,171392.3,40059.67,20566,140244.4,3398.252,1,9405.959,0.000,
70,2,43210,162237.2,12674.57,19513,131747.7,2189.925,1,30296.85,0.000,
70,3,6651,10148.12,65.262,,,,,,,
70,4,7178,11065.13,26.097,,,,,,,
60,0,128579,287784.6,148014.1,20913,142856.0,2308.346,8,159668.0,248251286,
60,1,25867,169202.1,3870.234,21975,147150.6,3768.933,1,36915.42,0.000,
60,2,44797,175082.8,46414.43,20897,143177.3,2700.521,1,7226.123,0.000,
60,3,5690,8771.919,24.606,,,,,,,
60,4,6891,10970.97,397.245,,,,,,,
50,0,146579,332808.9,131827.2,25086,172566.0,5370.044,8,155078.2,300064924,
50,1,67555,225671.0,41199.36,25645,177600.5,23976.57,,,,
50,2,73164,215313.1,82755.31,23379,164534.7,10829.96,,,,
50,3,6702,10719.00,45.862,,,,,,,
50,4,7035,10848.67,54.933,,,,,,,
40,0,404131,926943.0,2249326,74752,540535.1,3507867,29,578791.3,64622899,
40,1,286205,683579.7,322422.7,62109,441791.7,113265.7,19,393419.0,44358887,
40,2,270006,731445.4,6107672,70878,499846.9,32316.68,19,385730.4,37878919,
40,3,8200,12637.71,35.627,,,,,,,
40,4,9338,13556.17,133.820,,,,,,,
30,0,445092,1073557,2385123,91281,639797.9,33124.63,32,680313.7,96596639,
30,1,327574,915207.3,548716.0,86159,614514.6,81928.40,28,481571.6,24494942,
30,2,308471,812611.2,432393.2,75787,535796.2,74835.76,26,474041.8,31500522,
30,3,7982,12252.00,32.425,,,,,,,
30,4,6406,10090.19,38.570,,,,,,,
20,0,456369,1109400,4402729,95023,667094.1,115044.8,38,719008.7,45815233,
20,1,331348,902962.5,563557.8,82338,595880.0,61595.39,29,486890.7,30296385,
20,2,334740,872205.8,515232.5,79375,571845.8,29223.78,33,566637.6,42860801,
20,3,7661,11606.25,40.413,,,,,,,
20,4,8604,12769.92,143.334,5,61.319,199.469,,,,
10,0,513816,1357012,1083477,109348,749458.3,45769.93,62,822990.4,14928077,
10,1,397811,1180072,3227406,100527,709732.7,46179.90,50,643247.9,14760164,
10,2,396821,1146973,20245075,99291,688366.1,92219.51,47,606680.3,7386987,
10,3,11884,17441.13,60.268,,,,,,,
10,4,10811,15539.91,249.910,,,,,,,
5,0,492801,1495663,2176568,114611,831819.1,166391.2,24,214154.8,11216957,
5,1,364009,1271325,1191319,99788,743643.9,120565.1,12,100759.9,4042269,
5,2,369781,1294854,982265.1,103706,768184.3,981489.4,11,77739.77,933897.5,
5,3,9301,15722.24,219.853,,,,,,,
5,4,9147,14911.88,76.143,,,,,,,
