RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.74,0.14,0:02.13,0,100521,0,0
90,3.97,0.40,0:02.42,285,147343,50821,45034
80,3.94,0.51,0:02.49,622,160080,65772,53053
70,3.98,0.48,0:02.52,176,166364,70697,62719
60,4.01,0.39,0:02.48,280,168049,70795,68859
50,4.19,0.59,0:02.68,5915,216081,98092,79201
40,4.83,1.90,0:03.65,3672,1219853,604464,255483
30,4.76,3.22,0:04.34,485,1358571,697073,751922
20,4.88,2.87,0:04.23,695,1384874,709461,772842
10,5.00,3.08,0:04.41,4120,1387368,712023,780593
5,5.53,3.09,0:04.67,4727,1388322,712148,782150
