RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786645,2652659,982961.8,217312,2084676,2478741,,,,48458.72,262163,9842.544,1750.184
100,1,522,632.927,1.035,,,,,,,,,,
100,2,192,455.341,1.490,,,,,,,,,,
100,3,949,1328.713,1.827,,,,,,,,,,
100,4,4897,5573.374,70.231,,,,,,,,,,
90,0,786562,1205929,8936669,8,189.856,113.500,,,,211744.4,316092,382672.3,270989912
90,1,1647,2038.167,2.475,9,88.973,33.590,,,,,9,0.381,0.000
90,2,505,759.684,2.183,,,,,,,,,,
90,3,1446,1989.052,2.433,,,,,,,,,,
90,4,890,1095.525,1.725,,,,,,,,,,
80,0,786756,1261062,7623590,8,190.523,79.540,,,,222655.4,326572,408102.8,5392234
80,1,854,1051.663,1.272,,,,,,,,,,
80,2,528,1099.803,5.632,37,253.619,1.008,,,,,37,1.481,0.000
80,3,1397,1934.958,2.174,3,24.620,2.247,,,,,3,0.137,0.000
80,4,819,1034.540,1.880,,,,,,,,,,
70,0,786567,1281165,14281444,12,175.303,118.796,,,,226086.7,325006,413467.3,1400186
70,1,1137,1255.255,2.391,,,,,,,,,,
70,2,396,677.444,3.222,,,,,,,,,,
70,3,240,348.934,3.523,,,,,,,,,,
70,4,1736,2514.522,2.718,31,206.585,0.641,,,,,31,1.221,0.000
60,0,998238,1987710,6224086,2073,31610.74,3679980,,,,357898.6,616005,775932.6,7361919
60,1,1029,1305.358,2.991,,,,,,,,,,
60,2,339,756.446,3.916,16,115.487,7.520,,,,,16,0.622,0.000
60,3,1003,1346.777,2.110,,,,,,,,,,
60,4,4542,5133.137,43.034,,,,,,,,,,
50,0,1048765,2092802,82967788,181,2272.060,213.483,,,,383679.8,692039,851384.6,3396840
50,1,2020,2694.409,2.746,16,133.686,13.852,,,,,16,0.732,0.000
50,2,364,727.083,4.249,,,,,,,,,,
50,3,2962,4229.416,98.227,,,,,,,,,,
50,4,846,982.637,1.399,,,,,,,,,,
40,0,1048796,2064398,17046083,95,2327.227,524.402,,,,383850.7,699891,821134.9,5067898
40,1,1207,1240.131,1.077,,,,,,,,,,
40,2,364,653.658,1.226,,,,,,,,,,
40,3,4675,5880.007,1129.909,,,,,,,,,,
40,4,1481,2093.597,3.025,,,,,,,,,,
30,0,1048775,2019096,3111155,20,235.245,81.033,,,,384813.6,695254,776737.8,17348493
30,1,1406,2069.395,2.823,16,117.948,4.364,,,,,16,0.613,0.000
30,2,580,950.774,3.307,,,,,,,,,,
30,3,2932,4315.546,4481.046,,,,,,,,,,
30,4,1955,2461.913,2.219,,,,,,,,,,
20,0,1048856,1985638,4407180,19,245.705,93.493,,,,384054.1,699178,740564.2,14888341
20,1,3044,4090.036,34.134,,,,,,,,,,
20,2,261,591.407,6.819,,,,,,,,,,
20,3,2603,3785.388,5.857,,,,,,,,,,
20,4,1360,1661.532,2.123,,,,,,,,,,
10,0,1048719,1939218,2541972,16,205.455,113.700,,,,376691.3,698033,710368.0,1189242
10,1,1016,1362.205,2.982,,,,,,,,,,
10,2,576,898.856,1.762,,,,,,,,,,
10,3,4710,5697.590,254.789,,,,,,,,,,
10,4,2116,2828.210,57.188,,,,,,,,,,
5,0,1048760,1917726,2087942,17,204.480,84.770,,,,379792.4,698796,682659.2,714857.8
5,1,1371,1945.161,3.466,29,226.584,13.244,,,,,29,1.150,0.000
5,2,369,744.517,4.635,,,,,,,,,,
5,3,1412,2105.211,3.645,,,,,,,,,,
5,4,950,1293.606,3.808,,,,,,,,,,
