RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,678326,525341.8,281436.1,51,387.567,6.972,,,,44407.83,822,24.793,0.000
100,1,1868,2434.829,2.963,,,,,,,,,,
100,2,534,881.515,2.483,,,,,,,,,,
100,3,2982,3610.805,152.002,,,,,,,,,,
100,4,2952,3739.971,207.308,5,38.772,3.339,,,,,6,0.239,0.000
90,0,689591,543845.1,675504.0,32,375.416,52.005,,,,51342.47,13411,4413.194,208.564
90,1,363,435.306,2.258,,,,,,,,,,
90,2,1880,2430.768,2.023,,,,,,,,,,
90,3,2519,3212.021,7.802,,,,,,,,,,
90,4,2952,3679.386,120.660,,,,,,,,,,
80,0,689617,553663.0,231558.6,26,212.673,4.698,,,,52017.30,13202,3705.547,48.644
80,1,1981,2336.188,4.778,,,,,,,,,,
80,2,513,991.796,3.566,16,112.699,3.095,,,,,16,0.634,0.000
80,3,5425,6188.329,55.275,,,,,,,,,,
80,4,3066,3899.818,24.375,,,,,,,,,,
70,0,700561,590064.2,310411.6,68,2034.628,1127.313,5,80154.64,7369521,61802.77,25506,11861.74,5439.439
70,1,1578,2058.697,3.263,,,,,,,,,,
70,2,323,709.874,4.474,,,,,,,,,,
70,3,2157,2573.704,52.972,,,,,,,,,,
70,4,1532,1970.299,3.033,,,,,,,,,,
60,0,764020,951305.3,5216818,22008,270417.1,14023.88,5,91676.14,4383727,94958.98,88143,7986.341,1200.403
60,1,2127,2701.196,34.809,16,118.382,3.969,,,,,16,0.625,0.000
60,2,838,1324.944,2.051,,,,,,,,,,
60,3,3141,4222.953,15.217,,,,,,,,,,
60,4,3303,4123.634,9.798,8,64.426,5.972,,,,,8,0.344,0.000
50,0,845096,1046265,4302863,11960,178961.6,18489.07,7,115363.2,16613493,168815.0,170536,23149.92,71740.73
50,1,2075,2478.505,896.865,,,,,,,,,,
50,2,816,1542.400,5.266,34,277.026,18.773,,,,,34,1.351,0.000
50,3,3921,4750.123,45.245,,,,,,,,,,
50,4,2602,3359.426,5.081,,,,,,,,,,
40,0,984981,1310090,20742104,11939,155587.3,21662.91,7,112101.5,30791625,269905.1,320473,67826.28,435533.8
40,1,1141,1374.520,1.617,,,,,,,,,,
40,2,686,1075.603,2.356,,,,,,,,,,
40,3,4391,6266.750,21.066,33,262.046,15.719,,,,,33,1.450,0.000
40,4,3187,3695.789,10.971,,,,,,,,,,
30,0,1162980,1827891,9168478,22124,270982.3,18811.92,6,87544.01,33188569,395052.8,506514,165471.5,12008021
30,1,1693,2039.943,1.262,,,,,,,,,,
30,2,582,1081.585,1.435,,,,,,,,,,
30,3,7441,9120.980,140.599,8,62.333,0.779,,,,,8,0.455,0.000
30,4,3761,5094.872,27.651,,,,,,,,,,
20,0,1227437,1896691,410459.3,2472,40050.90,937.135,7,74992.18,16100998,475360.2,593568,284239.2,3364086
20,1,1969,2738.699,3.370,32,224.833,4.645,,,,,32,1.254,0.000
20,2,474,990.482,2.946,,,,,,,,,,
20,3,1702,1975.519,1.282,,,,,,,,,,
20,4,7508,8493.676,828.467,,,,,,,,,,
10,0,1376037,2159187,3092396,4550,73112.60,1310.016,2,25366.98,167223204,586446.2,754876,260265.0,1275302
10,1,1070,1339.393,2.769,,,,,,,,,,
10,2,443,900.755,2.094,,,,,,,,,,
10,3,6438,9286.603,28.291,,,,,,,,,,
10,4,3313,3999.089,9.442,,,,,,,,,,
5,0,1448260,2280061,2688096,5649,97181.15,5315.243,3,23916.47,14365511,628304.3,816168,244163.8,1896931
5,1,2893,3755.265,5.167,33,231.796,3.091,,,,,33,1.300,0.000
5,2,1245,2165.482,21.668,,,,,,,,,,
5,3,4458,6113.144,16.755,,,,,,,,,,
5,4,1612,2203.042,3.480,,,,,,,,,,
