RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.53,0.87,0:06.41,29,678211,922,601
90,5.64,0.89,0:06.53,32,689366,38757,11418
80,5.61,0.91,0:06.53,26,689375,81204,11485
70,5.73,0.96,0:06.71,68,700499,157671,24599
60,5.72,1.42,0:07.16,22008,741954,244480,83524
50,5.91,1.45,0:07.38,11960,833142,343916,163700
40,5.95,1.78,0:07.77,11939,973063,447699,302327
30,5.91,2.34,0:08.37,22124,1140931,560384,497024
20,6.07,2.27,0:08.54,2472,1224967,658195,584837
10,6.30,2.53,0:08.98,4550,1371275,713651,740259
5,6.90,2.81,0:09.84,5649,1442456,773470,808350
