RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679282,68
90,693794,76
80,695293,256
70,719693,2163
60,784095,17171
50,895963,9209
40,1034772,12573
30,1199652,17181
20,1312353,5268
10,1448389,2744
5,1524916,4493
