RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,641134,2928
90,786965,62
80,786934,61
70,786943,60
60,995759,94
50,1049169,99
40,1049212,69
30,1049197,72
20,1049183,59
10,1049194,69
5,1049219,71
