RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,101499,14
90,154496,41060
80,163126,48376
70,172122,57936
60,185396,63583
50,299556,66362
40,1029853,151162
30,1128785,195269
20,1143427,192359
