RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.31,0.64,0:02.96,689,611765,93431,3873
90,2.09,4.15,0:06.26,134274,914518,565280,543791
80,2.16,4.08,0:06.26,136876,911918,565610,563022
70,2.15,5.27,0:07.45,233441,815357,565614,563020
60,2.12,4.16,0:06.31,152045,896755,565611,563019
50,2.11,4.54,0:06.69,160152,888653,565617,563037
40,2.27,3.87,0:06.18,145021,903789,565622,563041
30,2.27,3.78,0:06.08,146557,902253,565617,563044
20,2.28,3.80,0:06.11,151918,896893,565620,563053
10,2.28,3.45,0:05.77,137280,911535,565619,563059
5,2.39,3.74,0:06.14,169688,879128,565618,563054
