RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,8,1754,2120.119,0.962,,,,,,,
100,9,1303,1512.877,1.052,,,,,,,
100,10,977,1234.061,1.807,,,,,,,
100,11,735,981.947,3.577,,,,,,,
100,12,295,423.371,1.407,,,,,,,
100,13,219,309.282,2.832,,,,,,,
100,14,124,340.871,4.065,,,,,,,
100,15,2392,2258.029,10.364,,,,,,,
100,16,215,297.969,0.664,,,,,,,
100,17,12,18.583,0.377,,,,,,,
100,18,192,268.298,0.749,,,,,,,
100,19,398,656.277,5.110,,,,,,,
90,8,1363,1582.556,2.615,,,,,,,
90,9,1481,1861.324,1.624,,,,,,,
90,10,891,1094.754,1.763,,,,,,,
90,11,1179,1406.087,1.127,,,,,,,
90,12,687,942.265,2.904,,,,,,,
90,13,328,458.434,1.632,,,,,,,
90,14,585,961.683,1.807,,,,,,,
90,15,1598,1539.930,3.336,,,,,,,
90,16,,,,,,,,,,
90,17,233,317.979,0.670,,,,,,,
90,18,217,331.048,0.716,,,,,,,
90,19,217,403.318,2.745,,,,,,,
80,8,1905,2352.950,0.892,,,,,,,
80,9,1819,2360.719,1.039,,,,,,,
80,10,1699,2202.846,1.479,,,,,,,
80,11,677,876.038,1.125,,,,,,,
80,12,328,496.291,2.793,,,,,,,
80,13,189,276.893,2.647,,,,,,,
80,14,190,307.332,1.992,,,,,,,
80,15,2636,2821.436,12.463,,,,,,,
80,16,111,163.536,0.552,,,,,,,
80,17,263,390.959,0.980,,,,,,,
80,18,209,371.039,3.419,,,,,,,
80,19,,,,,,,,,,
70,8,1743,2175.123,0.976,,,,,,,
70,9,1678,2044.395,1.027,,,,,,,
70,10,1723,2085.991,1.097,,,,,,,
70,11,772,967.229,2.433,,,,,,,
70,12,526,809.209,1.849,,,,,,,
70,13,115,142.065,0.790,,,,,,,
70,14,336,563.924,1.487,,,,,,,
70,15,2453,2409.331,12.549,,,,,,,
70,16,,,,,,,,,,
70,17,275,433.313,2.659,,,,,,,
70,18,128,170.666,0.320,,,,,,,
70,19,191,278.356,0.850,,,,,,,
60,8,2093,2535.356,72.665,,,,,,,
60,9,2059,2377.451,0.678,,,,,,,
60,10,1944,2371.892,1.045,,,,,,,
60,11,688,845.174,3.189,,,,,,,
60,12,688,967.671,1.678,,,,,,,
60,13,184,242.648,0.551,,,,,,,
60,14,549,916.704,1.686,,,,,,,
60,15,2714,2709.138,8.977,,,,,,,
60,16,,,,,,,,,,
60,17,187,298.920,3.263,,,,,,,
60,18,95,129.477,1.828,,,,,,,
60,19,,,,,,,,,,
50,8,1472,1748.112,1.312,,,,,,,
50,9,1392,1753.139,1.946,,,,,,,
50,10,1283,1591.613,1.693,,,,,,,
50,11,1134,1431.620,2.681,,,,,,,
50,12,845,1121.620,1.392,,,,,,,
50,13,248,326.701,2.083,,,,,,,
50,14,136,378.530,4.625,,,,,,,
