RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,245146,0
90,241147,99
80,240890,98
70,281289,38261
60,324258,52727
50,292026,68428
40,313216,81612
30,1033741,420478
20,1165136,593160
10,1179270,598388
5,1215630,607848
