RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1049149,20731
90,588889,67
80,618341,72
70,616058,73
60,616442,73
50,615304,74
40,602189,67
30,603268,60
20,586300,72
10,567674,71
5,562526,63
