RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.95,0.10,0:01.59,0,100476,0,0
90,4.17,1.08,0:02.03,42330,106746,62636,46015
80,4.03,1.32,0:02.10,50345,119200,75416,54771
70,4.10,1.44,0:02.20,58841,121843,78531,64259
60,3.92,1.60,0:02.18,63622,108776,73173,69191
50,4.31,1.58,0:02.32,70714,160187,103168,82943
40,5.51,5.17,0:03.99,161653,981871,574722,361577
30,5.84,7.49,0:05.12,250782,1077034,678956,748754
20,5.27,7.85,0:05.17,271908,1104700,707921,789667
10,5.18,7.97,0:05.31,284746,1098032,709848,796231
5,5.91,8.13,0:05.68,288123,1136420,727731,810079
