RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,1,1445993,1321225,15132545,,,,,,,140790.5,,,,1445993,274158.0,3331244,,,
90,1,1452130,1382354,11489297,3324,23639.50,182.620,1,25529.49,0.000,146709.4,3324,122.439,0.397,1452130,283315.7,2982765,,,
80,1,1452062,1415410,1956247,3324,24525.62,306.451,7,115635.6,23351183,150220.2,3324,106.729,0.010,1452062,290009.5,4396123,,,
70,1,1598970,2212818,3417154,57997,542678.5,665324.6,25,399813.5,40531545,244911.4,67249,51996.12,162081.9,1598970,402198.0,3238522,,,
60,1,2064675,4236795,9273486,172735,1689723,59026798,35,572594.8,16449575,546152.9,299708,201219.7,1310817,2064675,753155.3,13838747,,,
50,1,2708139,6918675,13699847,270466,2694319,2579363,38,699336.5,7741602,1164290,922696,594048.0,5885603,2708139,1440201,8305432,,,
40,1,6221944,19109608,23351366,400233,5349693,12647325,42,774607.9,28036790,4727830,2832980,3212120,4920646,6221944,5389137,14706961,,,
30,1,7252801,23850271,13033968,290597,3608722,471603.7,18,319025.7,47085475,7460993,5250586,5029878,22806557,7252801,8251886,20303856,,,
20,1,7927929,26013904,3267080,168606,1767189,1450890,33,561649.9,13020836,9133766,6812243,6509051,2952394,7927929,9988684,8721596,,,
10,1,8789304,29121386,2359933,25074,237642.1,63497.72,17,258116.6,31676193,10846549,8507215,8214514,3567738,8789304,11799724,6344436,,,
5,1,9036804,30612246,15610145,65550,929474.8,702284.8,9,114086.0,52443845,11215979,8881053,8605202,12794787,9036804,12187909,3963519,,,
