RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,538747,80
90,1049386,130383
80,1049454,128594
70,1049444,128895
60,1049415,127925
50,1049443,129232
40,1049394,128095
30,1049472,129079
20,1049399,128246
10,1049439,128672
5,1049370,128307
