RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1060791,116606
90,1061230,125768
80,1053297,320553
70,1059140,135594
60,1059446,136296
50,1055851,144114
40,1053051,131137
30,1059498,138764
20,1051732,144644
10,1050894,189496
5,1056419,180207
