RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100714,76587.99,2784.744,,,,,,,6219.386,,,
100,1,1461,1804.087,1.664,,,,,,,,,,
100,2,377,623.561,3.314,,,,,,,,,,
100,3,1888,2439.782,3.698,,,,,,,,,,
100,4,1145,1506.568,4.739,,,,,,,,,,
90,0,148268,211237.2,256309.0,3326,52373.75,141.371,2,52641.05,19270227,35439.88,52466,16264.06,739.261
90,1,,,,,,,,,,,,,
90,2,1180,1547.647,2.407,,,,,,,,,,
90,3,2636,3348.198,5.359,,,,,,,,,,
90,4,1689,2174.067,2.771,,,,,,,,,,
80,0,159658,219876.6,120455.2,2522,43491.91,167.077,4,116192.2,4721517,41869.52,64058,16922.86,1863.591
80,1,1104,1222.914,2.631,,,,,,,,,,
80,2,427,666.795,2.873,,,,,,,,,,
80,3,1001,1318.061,2.053,,,,,,,,,,
80,4,3646,4213.879,252.732,,,,,,,,,,
70,0,165736,225749.7,291112.2,1957,30230.90,19.375,5,158707.0,102775633,48800.33,70819,19058.99,1296.483
70,1,1065,1243.934,1.941,,,,,,,,,,
70,2,146,356.235,3.944,,,,,,,,,,
70,3,1583,1695.972,1.491,,,,,,,,,,
70,4,1021,1373.113,2.353,,,,,,,,,,
60,0,168420,221681.0,496834.4,937,15087.71,32.370,6,140440.3,30977089,52552.03,74421,21830.73,2251.336
60,1,1458,1880.871,2.627,,,,,,,,,,
60,2,294,515.864,3.344,,,,,,,,,,
60,3,1572,1887.653,1.999,,,,,,,,,,
60,4,995,1147.032,1.422,,,,,,,,,,
50,0,211727,309988.7,642719.9,4574,73035.16,196.119,5,145489.5,41761339,59055.04,96026,19248.86,1418.410
50,1,1864,2446.915,2.542,,,,,,,,,,
50,2,306,802.452,11.734,16,228.275,2.175,,,,,16,0.550,0.000
50,3,1849,2370.301,1.420,,,,,,,,,,
50,4,1668,2075.404,1.930,,,,,,,,,,
40,0,1252716,1515792,9492929,22800,465926.8,414763.3,7,185419.5,74602215,275037.1,663853,74752.79,86164.13
40,1,5447,5847.085,48.027,,,,,,,,,,
40,2,1348,1910.000,2.426,,,,,,,,,,
40,3,4401,5701.755,13.562,,,,,,,,,,
40,4,3602,4707.884,373.732,,,,,,,,,,
30,0,1382573,1574326,4479210,522,14267.07,133.966,8,173784.6,59271892,536603.4,755477,113649.9,71683.51
30,1,731,903.566,1.685,,,,,,,,,,
30,2,318,621.783,1.377,,,,,,,,,,
30,3,5075,5849.913,46.254,,,,,,,,,,
30,4,3087,4715.788,44.316,33,471.836,4.185,,,,,33,1.095,0.000
20,0,1382630,1583922,37590654,39,838.950,153.591,8,125647.7,6222204,538810.6,764112,137613.2,82447.88
20,1,3628,4498.937,87.955,,,,,,,,,,
20,2,671,1270.949,5.900,16,228.796,2.795,,,,,16,0.554,0.000
20,3,3235,3993.543,6.681,,,,,,,,,,
20,4,1832,2364.647,3.164,,,,,,,,,,
10,0,1473328,2357596,56139717,39281,743508.3,134007.8,6,115129.9,462622.1,542945.9,815494,113297.6,328723.9
10,1,1948,2463.072,2.662,8,130.255,18.489,,,,,8,0.333,0.000
10,2,252,607.964,2.177,,,,,,,,,,
10,3,1591,2049.600,1.821,,,,,,,,,,
10,4,141,365.739,14.723,9,130.401,5.714,,,,,9,0.319,0.000
5,0,1905113,2965415,36774185,44403,773045.7,717891.1,9,113689.4,11593261,786201.5,1213879,135404.5,769067.2
5,1,2669,3363.347,3.238,,,,,,,,,,
5,2,1175,1655.768,1.943,,,,,,,,,,
5,3,4917,6960.739,26.232,16,251.883,18.548,,,,,16,0.966,0.000
5,4,2181,2409.991,9.547,,,,,,,,,,
