RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.48,0.13,0:03.62,0,100590,0,0
90,3.55,0.32,0:03.89,3326,145017,51468,45242
80,3.58,0.39,0:03.98,2522,157142,66279,53579
70,3.58,0.41,0:04.00,1957,163746,70645,62658
60,3.55,0.44,0:04.00,929,167408,70752,69089
50,3.63,0.52,0:04.16,4574,206965,92662,77816
40,3.96,2.07,0:06.06,22800,1229713,617145,290006
30,4.09,2.06,0:06.19,522,1381945,709118,770410
20,4.13,2.02,0:06.20,31,1382514,709116,776150
10,4.11,2.85,0:07.00,39281,1433994,742476,818170
5,4.00,3.73,0:07.78,44403,1860785,821598,1189568
