RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100881,0
90,119576,874
80,129316,3607
70,130764,4820
60,138355,7700
50,175657,24564
40,599509,20039
30,765752,5993
20,769639,95
10,763488,2377
5,914049,92258
