RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,100648,87880.08,6078.517,,,,,,,10182.00,,,,100648,18437.46,1293.082,5006.973,,53.590
100,1,722,1040.286,2.959,,,,,,,,,,,722,41.942,0.318,,,
100,2,213,465.201,1.755,,,,,,,,,,,213,18.308,0.001,,,
100,3,670,731.503,1.881,,,,,,,,,,,670,26.006,0.000,,,
100,4,1989,2658.563,2.304,,,,,,,,,,,1989,85.034,0.141,,,
90,0,113454,199998.9,230963.7,821,9300.940,249.628,1,14133.85,0.000,57757.82,18607,38914.42,13489.38,113454,67757.83,161802.9,51467.74,15413.48,136.726
90,1,1416,2050.540,2.785,,,,,,,,,,,1416,52.953,0.000,,,
90,2,455,742.945,3.498,,,,,,,,,,,455,24.243,0.002,,,
90,3,1598,2297.199,2.648,,,,,,,,,,,1598,62.548,0.000,,,
90,4,1122,1647.997,3.044,,,,,,,,,,,1122,46.093,0.005,,,
80,0,122566,246710.2,437624.0,3550,37679.97,642.328,2,34363.53,22621118,69425.87,24510,38889.98,11076.67,122566,80062.75,310497.0,62204.55,20106.89,140.924
80,1,1928,2838.922,2.878,,,,,,,,,,,1928,84.715,0.132,,,
80,2,241,443.147,0.615,,,,,,,,,,,241,16.073,0.002,,,
80,3,3088,3958.981,162.213,,,,,,,,,,,3088,117.938,0.715,,,
80,4,1375,1710.907,0.965,,,,,,,,,,,1375,46.500,0.000,,,
70,0,124265,268126.5,1167328,4763,43472.58,2225.809,3,52388.65,9007465,83127.28,25259,37431.33,19023.45,124265,94146.67,892199.1,75998.71,25068.18,98.958
70,1,1268,1682.297,1.652,,,,,,,,,,,1268,47.936,0.000,,,
70,2,262,547.379,2.843,,,,,,,,,,,262,20.946,0.002,,,
70,3,1364,1774.134,1.285,,,,,,,,,,,1364,50.307,0.000,,,
70,4,1157,1631.623,2.277,,,,,,,,,,,1157,41.207,0.000,,,
60,0,131412,299465.8,496514.2,7643,62651.71,745.056,4,62646.32,12459522,89654.83,29282,36374.97,19528.39,131412,101227.5,392533.0,82146.60,28633.96,119.762
60,1,2173,3039.964,20.727,,,,,,,,,,,2173,76.384,0.002,,,
