RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.15,4.75,0:06.98,287837,760949,564238,483057
90,2.22,4.44,0:06.74,253223,795566,564308,487070
80,2.27,3.85,0:06.21,140262,908531,565609,563112
70,2.28,4.47,0:06.84,286876,761920,565610,563137
60,2.33,3.64,0:06.04,134084,914715,565612,563120
50,2.44,3.50,0:06.01,140828,907975,565616,563157
40,2.40,3.44,0:05.91,132313,916493,565610,563125
30,2.42,3.38,0:05.86,132475,916334,565618,563168
20,2.60,3.17,0:05.82,132998,915814,565609,563134
10,2.73,3.01,0:05.77,139814,909001,565617,563145
5,2.77,3.06,0:05.85,154811,894005,565618,563142
