RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,1,1048711,4325753,6080254,287837,3477754,4072978,,,,,528221,70914.81,637863.3,1048711,35376.07,188530.0,,,
90,1,1048823,4037265,5447081,253223,3147034,6472942,,,,,529364,83353.37,3276548,1048823,35261.37,263710.2,,,
80,1,1048861,3465492,1227365,140263,2495108,2085244,,,,,533379,104541.9,633843.8,1048861,35488.43,97034.17,,,
70,1,1048896,4071131,136674033,286876,3162777,8145261,,,,,529560,86743.33,1141790,1048896,35431.43,2988361,,,
60,1,1048891,3231806,6004903,134084,2269979,1195901,,,,,532241,98382.24,1913091,1048891,34894.11,137718.7,,,
50,1,1048947,3166400,2467740,140828,2211091,1893301,,,,,531324,92636.56,3249040,1048947,36001.16,106358.7,,,
40,1,1048731,3010497,672177.8,132313,2062744,12124165,,,,,529028,78730.29,1687540,1048731,36225.01,227360.2,,,
30,1,1048807,2940736,6940747,132475,2010267,14457146,,,,,527454,62310.87,2890051,1048807,36070.41,165278.1,,,
20,1,1048809,2839539,3778280,132998,1893939,2071413,,,,,530969,67336.63,658613.7,1048809,35703.52,175940.2,,,
10,1,1048923,2759108,704546.1,139814,1832045,2224120,,,,,527521,44717.90,6732862,1048923,36980.28,540057.6,,,
5,1,1048931,2814018,3785452,154811,1898074,9244373,,,,,525644,24163.99,156407.6,1048931,36991.14,1020232,,,
