RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.50,0.13,0:03.63,0,100590,0,0
90,3.56,0.25,0:03.83,1035,140777,44560,42449
80,3.57,0.30,0:03.91,4274,153457,60422,55339
70,3.54,0.38,0:03.95,4332,163121,74225,66368
60,3.62,0.35,0:04.00,6516,171906,77803,75628
50,3.60,0.69,0:04.32,32040,210015,110219,107330
40,3.87,1.83,0:05.82,16405,1099876,552351,584462
30,3.87,2.27,0:06.31,3008,1379333,708912,763600
20,4.10,1.97,0:06.26,33,1382706,709363,776533
10,4.10,2.10,0:06.36,2986,1388973,713748,779709
5,4.07,3.70,0:07.92,81726,1811686,821451,1238055
