RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100914,0
90,150052,1087
80,166930,4324
70,176396,4391
60,187454,6575
50,251243,32096
40,1141800,16466
30,1430450,3066
20,1436467,91
10,1441024,3044
5,1943918,81784
