RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,100514,64438.91,5717.428,,,,,,,
100,1,607,776.650,3.571,,,,,,,
100,2,656,686.225,1.921,,,,,,,
100,3,3473,3882.870,30.201,,,,,,,
100,4,1542,1880.833,1.806,,,,,,,
100,5,1581,1964.783,2.360,,,,,,,
100,6,739,775.328,1.360,,,,,,,
90,0,151448,371901.4,196021.5,41031,278288.0,1811.418,1,12348.13,0.000,
90,1,1149,1421.067,2.665,3,25.872,5.185,,,,
90,2,1217,1603.927,3.687,2,15.705,2.413,,,,
90,3,1062,1223.018,5.587,,,,,,,
90,4,620,761.028,1.967,1,11.315,0.000,,,,
90,5,198,222.337,0.654,,,,,,,
90,6,1407,1755.815,2.401,,,,,,,
80,0,167879,426544.3,79215.64,48673,326946.5,5377.613,3,38087.63,1142933,
80,1,1413,1638.658,1.312,4,27.664,1.829,,,,
80,2,1692,1945.319,1.296,2,14.576,3.437,,,,
80,3,1458,1762.119,2.037,,,,,,,
80,4,898,950.631,2.121,,,,,,,
80,5,832,959.999,1.807,,,,,,,
80,6,3849,4082.985,56.170,,,,,,,
70,0,177699,494760.2,2557818,58256,388687.5,34021.89,5,59652.73,2981481,
70,1,3724,3970.375,96.030,,,,,,,
70,2,2310,3001.487,20.772,6,39.214,0.858,,,,
70,3,1514,1942.339,2.177,,,,,,,
70,4,1558,2013.030,3.544,,,,,,,
70,5,1254,1622.675,2.919,3,23.598,5.333,,,,
70,6,986,1133.248,1.422,,,,,,,
60,0,182487,530604.5,150630.6,63503,418825.1,3026.355,5,45556.64,5037714,
60,1,1765,2351.940,3.757,,,,,,,
60,2,903,1199.304,3.196,4,27.941,2.154,,,,
60,3,673,867.853,2.052,,,,,,,
60,4,3810,3945.646,70.837,,,,,,,
60,5,2135,2626.979,22.340,,,,,,,
60,6,1523,1788.529,2.273,,,,,,,
50,0,248449,622129.2,180700.7,70801,475652.8,32928.89,5,36298.06,1259596,
50,1,1569,1981.660,2.896,8,54.922,4.129,,,,
50,2,1302,1698.567,3.408,14,87.276,0.535,,,,
50,3,965,1237.246,3.350,,,,,,,
50,4,717,923.536,3.922,,,,,,,
50,5,1840,2372.715,1.817,6,44.455,2.672,,,,
50,6,2127,2343.736,25.412,,,,,,,
40,0,1278716,2037785,6129159,183016,1275941,68998.23,4,38173.17,9667776,
40,1,1676,2096.284,1.970,5,38.274,10.423,,,,
40,2,496,622.873,1.756,2,14.201,2.140,,,,
40,3,459,607.421,2.452,,,,,,,
40,4,,,,,,,,,,
40,5,3387,4529.256,10.241,,,,,,,
40,6,2804,3118.734,2.806,,,,,,,
30,0,1381493,2562945,13494567,248643,1708785,269259.7,5,37861.66,12908025,
30,1,2452,3021.634,4.544,,,,,,,
30,2,2433,2953.713,6.528,1,8.028,0.000,,,,
30,3,2665,3185.334,4.910,3,24.620,2.393,,,,
30,4,2710,3200.198,3.979,,,,,,,
30,5,1672,2026.688,1.688,,,,,,,
30,6,422,515.650,2.121,1,13.152,0.000,,,,
20,0,1382524,2525097,5164499,242080,1672326,198139.4,5,33247.27,514507.4,
20,1,2688,3450.824,5.092,4,30.773,5.326,,,,
20,2,2216,2908.674,22.494,4,30.248,0.912,,,,
20,3,3200,3948.890,12.560,,,,,,,
20,4,2585,3115.802,5.591,,,,,,,
20,5,1652,2129.807,2.662,4,29.655,2.688,,,,
20,6,634,775.335,2.327,,,,,,,
10,0,1520968,2744954,584495.0,255677,1774810,386419.5,5,40217.52,873824.1,
10,1,1631,1916.311,2.518,,,,,,,
10,2,453,715.982,5.711,5,33.217,0.411,,,,
10,3,6732,6945.565,131.823,,,,,,,
10,4,3863,5520.073,22.043,,,,,,,
10,5,3392,4242.602,8.291,,,,,,,
10,6,1784,2121.989,1.678,,,,,,,
5,0,1898592,3455744,3459272,313664,2182513,141398.3,7,35321.52,235979.5,
5,1,1714,2204.980,2.642,3,28.574,10.108,,,,
5,2,899,1300.470,3.978,2,14.817,1.015,,,,
5,3,882,959.331,2.090,6,57.986,32.306,,,,
5,4,7573,7122.485,222.889,,,,,,,
5,5,3437,4498.811,8.073,,,,,,,
5,6,3915,4420.089,10.514,,,,,,,
