RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100835,0
90,151547,41047
80,168250,48684
70,178103,58271
60,182844,63514
50,249879,70835
40,1314282,183037
30,1423312,248653
20,1422793,242095
10,1574698,255689
5,1981293,313675
