RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.13,5.75,0:07.91,433766,615015,563970,467279
90,2.33,2.09,0:05.15,30,895130,565017,527657
80,2.42,2.14,0:05.25,15,917348,565610,562221
70,2.39,2.19,0:05.24,14,916826,565609,562338
60,2.40,2.19,0:05.18,16,916641,565603,562386
50,2.41,2.25,0:05.21,16,912328,565610,562594
40,2.67,2.03,0:05.19,14,917441,565611,562682
30,2.66,2.06,0:05.18,15,915731,565621,562807
20,2.75,2.02,0:05.19,15,916856,565617,562911
10,2.73,2.10,0:05.20,15,915522,565611,563015
5,2.83,2.02,0:05.21,15,914341,565616,563072
