RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,534706,653568.1,102863.2,19,212.182,132.916,,,,
100,1,7095,10500.23,40.089,,,,,,,
100,2,8236,12910.07,60.091,5,60.077,124.788,,,,
100,3,8205,12348.11,55.430,,,,,,,
100,4,8448,13504.61,60.109,,,,,,,
90,0,1048933,1746285,12383693,132459,811396.8,181169.9,73,1535032,134379708,
90,1,14019,23130.15,123.298,3,46.099,220.772,,,,
90,2,13429,20963.35,91.409,,,,,,,
90,3,12299,19059.41,328.579,,,,,,,
90,4,13152,20974.88,298.415,,,,,,,
80,0,1049060,1773980,9234865,133930,822561.7,44692.46,65,1206020,113308399,
80,1,12374,19821.73,110.399,,,,,,,
80,2,10953,16565.82,65.504,,,,,,,
80,3,10843,17092.44,150.377,,,,,,,
80,4,12519,19140.60,168.282,2,49.909,736.704,,,,
70,0,1048851,1778231,25714753,133600,821945.7,19279.47,58,1230017,204169762,
70,1,11616,19509.94,149.074,2,44.340,476.293,,,,
70,2,11215,17806.71,188.934,,,,,,,
70,3,11477,17968.91,88.258,,,,,,,
70,4,11782,18893.51,181.408,,,,,,,
60,0,1048927,1791813,7750832,133379,822104.2,976468.9,56,1112104,133292908,
60,1,10470,16505.43,93.836,1,32.881,0.000,,,,
60,2,11305,18286.62,70.852,,,,,,,
60,3,11458,17137.65,96.993,,,,,,,
60,4,11054,17470.93,128.282,,,,,,,
50,0,1048858,1775257,2738951,131893,801560.0,60664.52,54,1307551,777328833,
50,1,11341,17109.27,71.442,1,40.558,0.000,,,,
50,2,11450,17805.85,132.090,,,,,,,
50,3,10643,16283.25,126.356,,,,,,,
50,4,9994,14718.36,198.452,,,,,,,
40,0,1048862,1804383,3099090,132767,812172.7,152660.6,49,954710.7,70055521,
40,1,8046,12244.50,453.606,4,56.154,154.719,,,,
40,2,7110,10474.41,34.755,,,,,,,
40,3,9287,13322.13,521.056,,,,,,,
40,4,8674,12753.08,83.660,,,,,,,
30,0,1048918,1806018,1749285,133266,818166.3,19092822,54,1173102,197573145,
30,1,8694,12524.19,58.509,4,50.849,167.485,,,,
30,2,8817,12675.17,465.026,,,,,,,
30,3,7801,10811.04,173.364,1,32.254,0.000,,,,
30,4,9118,13239.96,129.192,,,,,,,
20,0,1048941,1815905,139894672,132814,809385.8,14501.00,46,900666.2,59150297,
20,1,8320,12898.90,371.608,7,69.099,106.497,,,,
20,2,9517,14196.41,591.543,,,,,,,
20,3,8672,12862.23,74.636,5,40.481,11.704,,,,
20,4,8962,13549.78,61.870,,,,,,,
10,0,1048944,1823549,2750470,132371,803713.6,21886.96,40,922354.3,201787729,
10,1,9174,14010.55,71.708,2,39.979,358.718,,,,
10,2,8677,12629.21,70.636,,,,,,,
10,3,8062,12230.83,289.395,,,,,,,
10,4,9184,13986.91,69.158,,,,,,,
5,0,1048870,1856986,4175208,132545,818485.7,40397.75,38,898055.7,12617910,
5,1,9056,14280.76,468.928,1,29.321,0.000,,,,
5,2,9724,14106.27,3502.578,,,,,,,
5,3,9802,15158.30,146.702,,,,,,,
5,4,9918,15410.51,65.533,,,,,,,
