RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.10,5.36,0:07.47,434207,614574,563983,467753
90,2.18,2.05,0:04.98,44,1048741,565061,529930
80,2.25,2.07,0:05.03,14,1048778,565616,562231
70,2.35,1.99,0:05.01,14,1048781,565613,562354
60,2.35,2.02,0:04.97,16,1048783,565616,562401
50,2.40,1.99,0:04.97,16,1048786,565623,562615
40,2.53,1.90,0:04.95,14,1048790,565625,562713
30,2.46,1.98,0:04.91,15,1048793,565623,562814
20,2.51,1.98,0:04.92,15,1048796,565623,562925
10,2.68,1.84,0:04.91,15,1048799,565620,563028
5,2.67,1.86,0:04.90,15,1048801,565624,563085
