TIME,RECV,XMIT
4,0,0
107,0,0
211,0,0
314,0,0
417,0,0
520,0,0
623,0,0
726,0,0
829,0,0
932,0,0
1036,0,0
1139,0,0
1242,874636,62340744
1345,2429656,171247004
1449,3860928,271582536
1552,5580496,391859208
1655,7029064,493504464
1758,7222504,506041248
1861,8767420,615314568
1965,10320956,724288152
2068,11453200,803143704
2171,12947524,908152296
2274,13776400,966284804
2378,14472848,1014032952
2481,14896804,1043818680
2584,15914408,1115521824
2687,16473648,1154218176
2791,17829712,1250048996
2894,19481208,1365981668
2997,45271216,1446344852
3100,100877532,1551170616
3203,162964180,1635782992
3305,272469920,1680707600
3408,342000240,1768131668
3511,432979936,1836716160
3614,515646556,1900414040
3717,572088664,2005517540
3819,636411200,2069178088
3922,718122624,2134858520
4025,761980616,2232336248
4128,855194692,2291894776
4231,961365988,2293706888
4334,1063727024,2295451512
4437,1169898320,2297262440
4540,1276011080,2299075736
4643,1391452744,2301047096
4746,1507640200,2303029704
4848,1622909508,2304999288
4951,1742653568,2307040504
5054,1853093656,2308922176
5157,1955260656,2310665688
5260,2060060692,2312455008
5363,2172450896,2314372940
5466,2254693976,2315762956
